Wage_Date,State_From,"Agriculture, forestry and fishing",Business services,Construction,"Electricity, gas, water and waste management",Financial intermediation,Manufacturing,Mining,Personal services,Public administration,Real estate and housing services,"Transport, communications and information services",Unemployment,"Wholesale and retail trade, accommodation and food services"
2012-06-01,Entry,0.04145,0.139961,0.097613,0.005024,0.025839,0.098331,0.012381,0.161493,0.016688,0.005742,0.069801,0.123991,0.201687
2012-06-01,Financial intermediation,0.001775,0.007774,0.00547,2.4E-4,0.906862,0.004175,0.001536,0.008685,9.6E-5,4.8E-4,0.004894,0.04928,0.008733
2012-06-01,Manufacturing,7.88E-4,0.002097,0.0025,1.17E-4,0.002047,0.938431,1.85E-4,0.001023,3.4E-5,1.7E-5,6.54E-4,0.049742,0.002365
2012-06-01,Mining,0.0,0.003286,0.00229,0.0,0.003187,7.97E-4,0.927305,9.96E-4,0.0,0.0,0.001295,0.058654,0.002191
2012-06-01,Personal services,3.0E-4,0.002277,0.001577,2.38E-4,0.00249,0.001026,1.25E-4,0.952577,1.88E-4,1.0E-4,0.001251,0.035799,0.002052
2012-06-01,Public administration,0.0,5.34E-4,4.01E-4,4.01E-4,6.68E-4,5.34E-4,1.34E-4,0.001736,0.963804,1.34E-4,2.67E-4,0.030586,8.01E-4
2012-06-01,Real estate and housing services,4.43E-4,0.006871,0.014406,0.0,0.003103,0.001108,0.004211,0.003768,0.0,0.920213,0.00266,0.040115,0.003103
2012-06-01,"Transport, communications and information services",2.66E-4,0.002835,0.001732,1.33E-4,0.002226,7.99E-4,4.0E-4,0.001066,3.8E-5,7.6E-5,0.946053,0.042948,0.001427
2012-06-01,Unemployment,0.012946,0.016646,0.02615,0.001052,0.003611,0.010342,0.004212,0.010979,8.46E-4,7.25E-4,0.008718,0.885847,0.017924
2012-06-01,"Wholesale and retail trade, accommodation and food services",5.4E-4,0.001695,0.001174,2.8E-5,0.001779,0.001164,1.77E-4,0.001295,8.4E-5,1.68E-4,9.22E-4,0.048803,0.942172
2012-07-01,"Agriculture, forestry and fishing",0.807525,0.001151,0.001247,3.2E-5,0.001119,7.03E-4,6.4E-5,6.39E-4,3.2E-5,0.0,3.84E-4,0.185794,0.001311
2012-07-01,Business services,9.68E-4,0.88941,0.003406,2.52E-4,0.002492,0.005951,5.3E-4,0.003539,5.3E-5,2.12E-4,0.002372,0.087594,0.003221
2012-07-01,Construction,3.82E-4,0.003538,0.871788,3.54E-4,0.0015,0.001698,3.82E-4,9.06E-4,7.1E-5,2.83E-4,7.64E-4,0.116891,0.001443
2012-07-01,"Electricity, gas, water and waste management",0.0,0.002509,0.0023,0.942074,0.001255,6.27E-4,2.09E-4,4.18E-4,2.09E-4,0.0,6.27E-4,0.049143,6.27E-4
2012-07-01,Entry,0.039272,0.138506,0.096169,0.005556,0.027395,0.083525,0.016284,0.140421,0.012261,0.00728,0.066092,0.175096,0.192146
2012-07-01,Financial intermediation,0.002428,0.007474,0.005713,3.33E-4,0.913453,0.005427,0.001952,0.009235,1.9E-4,0.001095,0.004665,0.040227,0.007807
2012-07-01,Manufacturing,0.002578,0.00226,0.002009,1.17E-4,0.001641,0.905719,3.68E-4,0.001072,5.0E-5,8.4E-5,7.87E-4,0.080836,0.002478
2012-07-01,Mining,9.4E-5,0.002258,0.001882,0.0,0.0016,6.59E-4,0.953232,7.53E-4,0.0,0.0,5.65E-4,0.038205,7.53E-4
2012-07-01,Personal services,3.1E-4,0.002744,0.001602,1.37E-4,0.001949,7.82E-4,1.24E-4,0.901464,1.61E-4,1.49E-4,0.001279,0.087684,0.001614
2012-07-01,Public administration,1.32E-4,0.001191,7.94E-4,7.94E-4,5.29E-4,0.0,0.0,0.002117,0.836994,0.0,2.65E-4,0.155861,0.001323
2012-07-01,Real estate and housing services,0.0,0.002476,0.005177,0.0,0.001801,6.75E-4,0.002026,0.002926,0.0,0.918073,6.75E-4,0.063921,0.002251
2012-07-01,"Transport, communications and information services",3.03E-4,0.00176,0.001287,1.14E-4,0.002044,6.25E-4,2.65E-4,0.001363,3.8E-5,9.5E-5,0.884523,0.105824,0.00176
2012-07-01,Unemployment,0.014412,0.026668,0.027947,0.002081,0.012267,0.015875,0.01017,0.013272,0.001025,0.001427,0.013451,0.834712,0.026691
2012-07-01,"Wholesale and retail trade, accommodation and food services",4.36E-4,0.001782,0.001049,4.6E-5,0.00155,0.00104,1.39E-4,0.001086,1.9E-5,9.3E-5,6.87E-4,0.114103,0.877969
2012-08-01,"Agriculture, forestry and fishing",0.908375,0.001154,0.001765,6.8E-5,0.00146,0.001358,1.02E-4,6.45E-4,3.4E-5,0.0,7.13E-4,0.083546,7.81E-4
2012-08-01,Business services,3.17E-4,0.930807,0.003557,2.78E-4,0.002605,0.001878,7.27E-4,0.002764,6.6E-5,1.32E-4,0.002288,0.051709,0.00287
2012-08-01,Construction,4.0E-4,0.004217,0.902503,2.72E-4,0.001629,0.00203,5.72E-4,0.001215,4.3E-5,2.72E-4,9.01E-4,0.084962,9.86E-4
2012-08-01,"Electricity, gas, water and waste management",0.0,0.003891,0.003113,0.957782,0.001362,0.001362,1.95E-4,0.003891,1.95E-4,3.89E-4,3.89E-4,0.026654,7.78E-4
2012-08-01,Entry,0.040099,0.152794,0.09065,0.009312,0.037058,0.098252,0.025086,0.13436,0.014063,0.007602,0.083428,0.106423,0.200874
2012-08-01,Financial intermediation,0.001331,0.006996,0.004121,3.43E-4,0.938235,0.004163,0.001116,0.006181,1.29E-4,2.58E-4,0.004163,0.025882,0.007082
2012-08-01,Manufacturing,3.87E-4,0.001902,0.002475,8.4E-5,0.002559,0.94677,2.86E-4,0.00101,3.4E-5,5.1E-5,7.24E-4,0.041883,0.001835
2012-08-01,Mining,1.55E-4,0.001777,0.0017,2.32E-4,0.002859,6.96E-4,0.975425,3.09E-4,0.0,7.7E-5,6.18E-4,0.015611,5.41E-4
2012-08-01,Personal services,3.74E-4,0.002414,0.001291,1.55E-4,0.002905,9.81E-4,1.29E-4,0.953614,1.94E-4,9.0E-5,8.13E-4,0.035503,0.001536
2012-08-01,Public administration,6.0E-4,3.0E-4,0.001199,3.0E-4,7.49E-4,0.001049,0.0,7.49E-4,0.967926,0.0,0.0,0.026529,6.0E-4
2012-08-01,Real estate and housing services,6.57E-4,0.001096,0.001753,0.0,0.002629,4.38E-4,2.19E-4,0.001534,2.19E-4,0.957493,6.57E-4,0.030675,0.002629
2012-08-01,"Transport, communications and information services",3.53E-4,0.002196,0.001451,5.1E-4,0.001863,6.47E-4,2.94E-4,0.001176,5.9E-5,1.76E-4,0.952373,0.037078,0.001823
2012-08-01,Unemployment,0.008633,0.015521,0.026515,6.3E-4,0.002038,0.01154,8.01E-4,0.011165,9.26E-4,5.69E-4,0.006975,0.888999,0.025688
2012-08-01,"Wholesale and retail trade, accommodation and food services",2.71E-4,0.001696,0.001289,2.9E-5,0.001812,9.4E-4,2.62E-4,0.001211,3.9E-5,7.8E-5,7.46E-4,0.045,0.946626
2012-09-01,"Agriculture, forestry and fishing",0.866946,7.14E-4,0.001055,6.8E-5,7.48E-4,0.001327,1.36E-4,0.001225,6.8E-5,1.02E-4,5.78E-4,0.125978,0.001055
2012-09-01,Business services,4.58E-4,0.933468,0.003038,2.23E-4,0.002017,0.001624,6.02E-4,0.002305,2.6E-5,3.14E-4,0.00224,0.051314,0.002371
2012-09-01,Construction,2.66E-4,0.003093,0.904563,1.82E-4,0.001259,0.001105,7.28E-4,0.001022,4.2E-5,1.54E-4,7.14E-4,0.085893,9.8E-4
2012-09-01,"Electricity, gas, water and waste management",0.0,0.002292,9.55E-4,0.964088,0.001337,0.001146,1.91E-4,5.73E-4,0.0,0.0,3.82E-4,0.027889,0.001146
2012-09-01,Entry,0.03708,0.149092,0.108922,0.00618,0.029355,0.082464,0.014098,0.159135,0.013519,0.005601,0.077829,0.112978,0.203747
2012-09-01,Financial intermediation,0.001606,0.005961,0.003636,4.65E-4,0.93574,0.004693,0.00148,0.008498,8.5E-5,5.07E-4,0.003889,0.026507,0.006933
2012-09-01,Manufacturing,4.8E-4,0.00144,0.002168,1.32E-4,0.001473,0.93445,3.15E-4,0.001026,0.0,1.82E-4,6.46E-4,0.055701,0.001986
2012-09-01,Mining,7.6E-5,0.001673,0.001673,0.0,0.001292,6.84E-4,0.973314,3.8E-4,0.0,2.28E-4,3.8E-4,0.019387,9.12E-4
2012-09-01,Personal services,3.33E-4,0.002379,0.001407,1.41E-4,0.001829,7.16E-4,5.1E-5,0.960061,1.02E-4,1.15E-4,9.72E-4,0.03022,0.001675
2012-09-01,Public administration,0.0,0.00147,4.41E-4,0.0,2.94E-4,2.94E-4,1.47E-4,0.002057,0.976782,1.47E-4,1.47E-4,0.017928,2.94E-4
2012-09-01,Real estate and housing services,0.0,0.003029,0.00238,4.33E-4,0.002164,4.33E-4,0.0,0.002813,0.0,0.956729,8.65E-4,0.029424,0.001731
2012-09-01,"Transport, communications and information services",2.14E-4,0.001752,0.001324,9.7E-5,0.001304,6.81E-4,1.75E-4,0.001343,1.9E-5,9.7E-5,0.956584,0.034674,0.001733
2012-09-01,Unemployment,0.00754,0.015268,0.022689,5.19E-4,0.002212,0.007732,6.89E-4,0.010771,8.04E-4,6.92E-4,0.007248,0.907082,0.016753
2012-09-01,"Wholesale and retail trade, accommodation and food services",2.92E-4,0.001487,9.5E-4,1.6E-4,0.001092,9.6E-4,2.16E-4,9.6E-4,4.7E-5,7.5E-5,6.78E-4,0.065639,0.927444
2012-10-01,"Agriculture, forestry and fishing",0.926073,0.001008,0.001368,2.16E-4,0.001188,0.001728,0.0,6.12E-4,3.6E-5,7.2E-5,3.24E-4,0.066621,7.56E-4
2012-10-01,Business services,5.72E-4,0.931876,0.003861,2.34E-4,0.002418,0.00169,5.33E-4,0.002262,1.17E-4,2.21E-4,0.001651,0.051769,0.002795
2012-10-01,Construction,6.4E-4,0.003996,0.899833,2.65E-4,0.001782,0.00149,2.92E-4,0.001072,5.6E-5,3.9E-4,8.63E-4,0.087596,0.001726
2012-10-01,"Electricity, gas, water and waste management",0.0,0.002265,0.003209,0.955644,0.002265,7.55E-4,7.55E-4,9.44E-4,1.89E-4,0.0,7.55E-4,0.032654,5.66E-4
2012-10-01,Entry,0.039243,0.150069,0.097219,0.008282,0.027016,0.090317,0.013607,0.139815,0.014593,0.006902,0.072964,0.127391,0.212581
2012-10-01,Financial intermediation,0.001061,0.005176,0.003012,3.39E-4,0.948965,0.003521,6.79E-4,0.006151,2.12E-4,3.82E-4,0.002418,0.023545,0.004539
2012-10-01,Manufacturing,0.001145,0.001717,0.002727,8.4E-5,0.001498,0.94839,2.86E-4,9.93E-4,3.4E-5,5.0E-5,8.58E-4,0.040382,0.001835
2012-10-01,Mining,1.51E-4,0.001511,0.002568,1.51E-4,0.002493,5.29E-4,0.970542,5.29E-4,0.0,1.51E-4,3.78E-4,0.019941,0.001057
2012-10-01,Personal services,3.91E-4,0.002167,0.001222,3.8E-5,0.002406,6.42E-4,1.26E-4,0.954109,2.02E-4,3.8E-5,0.001033,0.035977,0.00165
2012-10-01,Public administration,0.0,0.002304,0.001152,0.0,0.001152,0.0,0.0,0.001728,0.961118,0.0,0.0,0.032402,1.44E-4
2012-10-01,Real estate and housing services,6.37E-4,8.49E-4,0.003819,0.0,0.001485,8.49E-4,0.0,0.003607,0.0,0.948228,2.12E-4,0.038404,0.00191
2012-10-01,"Transport, communications and information services",2.7E-4,0.002062,0.001599,9.6E-5,0.002062,8.86E-4,2.5E-4,0.001175,5.8E-5,9.6E-5,0.95497,0.034625,0.00185
2012-10-01,Unemployment,0.014912,0.014543,0.025165,3.99E-4,0.001999,0.00962,7.98E-4,0.008073,7.23E-4,6.1E-4,0.007027,0.89965,0.016482
2012-10-01,"Wholesale and retail trade, accommodation and food services",2.86E-4,0.0017,0.001108,1.9E-5,0.001671,0.00126,1.34E-4,0.001194,4.8E-5,1.05E-4,7.35E-4,0.046875,0.944866
2012-11-01,"Agriculture, forestry and fishing",0.906096,0.001195,0.001627,3.3E-5,9.3E-4,9.96E-4,6.6E-5,5.64E-4,0.0,0.0,7.97E-4,0.086233,0.001461
2012-11-01,Business services,3.62E-4,0.890125,0.003429,1.42E-4,0.002083,0.001902,3.11E-4,0.001876,9.1E-5,1.81E-4,0.001993,0.094193,0.003312
2012-11-01,Construction,7.29E-4,0.003082,0.884851,2.2E-4,0.001747,0.001555,2.48E-4,0.001018,2.8E-5,2.89E-4,0.001059,0.103866,0.001307
2012-11-01,"Electricity, gas, water and waste management",9.48E-4,0.001517,0.002844,0.889268,0.002086,1.9E-4,0.0,5.69E-4,0.0,0.0,5.69E-4,0.101062,9.48E-4
2012-11-01,Entry,0.045138,0.145556,0.107576,0.005965,0.025254,0.096639,0.01213,0.128853,0.011533,0.006363,0.070988,0.133227,0.210777
2012-11-01,Financial intermediation,0.001417,0.005459,0.004459,4.17E-4,0.821095,0.003792,0.001125,0.008001,2.92E-4,5.0E-4,0.003876,0.142899,0.006668
2012-11-01,Manufacturing,7.68E-4,0.002119,0.002653,1.17E-4,0.001435,0.919855,5.01E-4,8.84E-4,6.7E-5,0.0,6.17E-4,0.069365,0.001619
2012-11-01,Mining,3.02E-4,0.001433,0.005507,2.26E-4,0.00181,6.79E-4,0.757562,9.81E-4,0.0,0.0,3.77E-4,0.230218,9.05E-4
2012-11-01,Personal services,3.16E-4,0.001969,0.001161,1.14E-4,0.002411,6.56E-4,1.26E-4,0.942143,1.77E-4,1.64E-4,9.59E-4,0.048265,0.00154
2012-11-01,Public administration,2.87E-4,7.17E-4,2.87E-4,1.43E-4,8.6E-4,2.87E-4,0.0,0.00215,0.953705,0.0,2.87E-4,0.040849,4.3E-4
2012-11-01,Real estate and housing services,2.11E-4,0.002529,0.004004,0.0,0.003161,6.32E-4,0.0,0.001686,0.0,0.90432,6.32E-4,0.080927,0.001897
2012-11-01,"Transport, communications and information services",3.64E-4,0.002489,0.001513,7.7E-5,0.001857,7.85E-4,2.11E-4,0.001225,7.7E-5,1.15E-4,0.917654,0.072199,0.001436
2012-11-01,Unemployment,0.014232,0.014288,0.023866,4.72E-4,0.001823,0.011019,7.51E-4,0.008664,7.02E-4,5.62E-4,0.007006,0.890453,0.026161
2012-11-01,"Wholesale and retail trade, accommodation and food services",3.8E-4,0.001883,0.001008,7.6E-5,0.001303,9.79E-4,1.33E-4,0.001188,3.8E-5,1.14E-4,6.37E-4,0.06953,0.92273
2012-12-01,"Agriculture, forestry and fishing",0.915556,0.001048,0.001365,0.0,9.5E-5,0.001143,1.59E-4,4.13E-4,3.2E-5,3.2E-5,4.13E-4,0.078444,0.001302
2012-12-01,Business services,6.06E-4,0.924516,0.003028,2.29E-4,8.88E-4,0.001965,3.5E-4,0.001924,5.4E-5,1.08E-4,0.00183,0.061461,0.003041
2012-12-01,Construction,9.02E-4,0.003843,0.893171,3.33E-4,2.36E-4,0.00154,4.86E-4,6.8E-4,4.2E-5,3.05E-4,9.57E-4,0.096382,0.001124
2012-12-01,"Electricity, gas, water and waste management",2.04E-4,0.001833,0.002444,0.945406,4.07E-4,0.001019,0.0,8.15E-4,2.04E-4,0.0,8.15E-4,0.046242,6.11E-4
2012-12-01,Entry,0.059098,0.13424,0.113119,0.00589,0.019903,0.091795,0.012388,0.126929,0.010967,0.006702,0.079813,0.131803,0.207352
2012-12-01,Financial intermediation,0.001511,0.006608,0.005051,6.14E-4,0.89535,0.003635,8.97E-4,0.007128,4.25E-4,4.25E-4,0.004107,0.06802,0.006231
2012-12-01,Manufacturing,0.001066,0.001591,0.001946,5.1E-5,1.18E-4,0.929377,1.35E-4,4.91E-4,1.7E-5,3.4E-5,8.12E-4,0.062855,0.001506
2012-12-01,Mining,2.87E-4,0.001342,0.002108,0.0,2.87E-4,3.83E-4,0.850997,0.0,0.0,9.6E-5,5.75E-4,0.142871,0.001054
2012-12-01,Personal services,4.6E-4,0.002275,9.46E-4,5.1E-5,4.35E-4,8.95E-4,1.41E-4,0.95212,1.41E-4,1.02E-4,0.001035,0.03961,0.001789
2012-12-01,Public administration,0.00101,5.77E-4,2.88E-4,1.44E-4,1.44E-4,4.33E-4,0.0,0.001586,0.94938,0.0,4.33E-4,0.045284,7.21E-4
2012-12-01,Real estate and housing services,0.00132,0.002419,0.002639,0.0,2.2E-4,8.8E-4,0.0,0.00132,0.0,0.94216,0.0011,0.045964,0.001979
2012-12-01,"Transport, communications and information services",4.34E-4,0.001737,0.001777,1.78E-4,4.15E-4,9.48E-4,1.78E-4,6.71E-4,3.9E-5,9.9E-5,0.945652,0.046294,0.001579
2012-12-01,Unemployment,0.015509,0.016603,0.021288,6.42E-4,0.002788,0.00896,0.002153,0.010942,0.001244,6.31E-4,0.00805,0.890283,0.020907
2012-12-01,"Wholesale and retail trade, accommodation and food services",5.1E-4,0.001889,7.37E-4,5.7E-5,3.59E-4,0.001105,1.23E-4,9.35E-4,1.9E-5,7.6E-5,9.63E-4,0.066462,0.926765
2013-01-01,"Agriculture, forestry and fishing",0.878037,0.001391,0.001983,8.9E-5,2.07E-4,0.002575,1.18E-4,4.74E-4,3.0E-5,3.0E-5,8.58E-4,0.112581,0.001628
2013-01-01,Business services,6.13E-4,0.914018,0.003999,3.47E-4,0.001066,0.001693,6.53E-4,0.002533,9.3E-5,3.87E-4,0.002133,0.069159,0.003306
2013-01-01,Construction,9.78E-4,0.004539,0.877289,2.09E-4,1.4E-4,0.001788,5.03E-4,6.14E-4,8.4E-5,4.75E-4,0.001145,0.111246,9.92E-4
2013-01-01,"Electricity, gas, water and waste management",0.0,0.002234,0.003858,0.95066,4.06E-4,0.001015,6.09E-4,2.03E-4,0.0,0.0,0.002437,0.03797,6.09E-4
2013-01-01,Entry,0.05803,0.146184,0.087784,0.003881,0.023656,0.081501,0.011089,0.108113,0.009795,0.006653,0.066716,0.191277,0.205322
2013-01-01,Financial intermediation,5.49E-4,0.002646,0.002047,1.5E-4,0.959469,5.49E-4,1.0E-4,0.002246,0.0,2.5E-4,0.001547,0.028601,0.001847
2013-01-01,Manufacturing,8.38E-4,0.001984,0.003215,1.2E-4,1.71E-4,0.939679,2.91E-4,3.25E-4,0.0,1.71E-4,9.58E-4,0.049204,0.003044
2013-01-01,Mining,3.1E-4,0.002483,0.002794,1.03E-4,2.07E-4,0.001138,0.95851,2.07E-4,1.03E-4,0.0,7.24E-4,0.032695,7.24E-4
2013-01-01,Personal services,2.42E-4,0.002568,0.001131,5.1E-5,4.7E-4,0.00103,1.02E-4,0.93108,2.8E-4,1.02E-4,7.25E-4,0.060886,0.001335
2013-01-01,Public administration,8.55E-4,0.00114,9.97E-4,0.0,0.0,5.7E-4,0.0,7.12E-4,0.913223,0.0,4.27E-4,0.081362,7.12E-4
2013-01-01,Real estate and housing services,4.39E-4,0.004609,0.005268,0.0,8.78E-4,8.78E-4,2.19E-4,0.001317,4.39E-4,0.930641,2.19E-4,0.0518,0.003292
2013-01-01,"Transport, communications and information services",8.62E-4,0.003192,0.001547,2.15E-4,6.66E-4,6.27E-4,7.8E-5,8.42E-4,2.0E-5,9.8E-5,0.944567,0.045466,0.001821
2013-01-01,Unemployment,0.012827,0.027548,0.026132,0.002116,0.014144,0.015812,0.01346,0.013911,0.0015,0.001665,0.014443,0.829658,0.026784
2013-01-01,"Wholesale and retail trade, accommodation and food services",6.9E-4,0.001834,0.002704,8.5E-5,0.001229,0.001588,1.04E-4,7.75E-4,5.7E-5,1.99E-4,8.51E-4,0.06448,0.925404
2013-02-01,"Agriculture, forestry and fishing",0.871875,0.00115,0.002123,5.9E-5,1.18E-4,0.00168,5.9E-5,3.54E-4,2.9E-5,2.9E-5,8.84E-4,0.119782,0.001857
2013-02-01,Business services,4.6E-4,0.927377,0.003538,1.4E-4,7.15E-4,0.002248,5.11E-4,0.002146,6.4E-5,1.92E-4,0.001763,0.058165,0.002682
2013-02-01,Construction,4.6E-4,0.003427,0.89286,1.95E-4,1.11E-4,0.001839,6.41E-4,8.78E-4,5.6E-5,2.65E-4,9.75E-4,0.096956,0.001338
2013-02-01,"Electricity, gas, water and waste management",3.72E-4,7.43E-4,0.002787,0.960609,5.57E-4,9.29E-4,7.43E-4,9.29E-4,0.0,1.86E-4,9.29E-4,0.029915,0.001301
2013-02-01,Entry,0.059929,0.151418,0.090071,0.008511,0.030496,0.081028,0.015426,0.116312,0.013652,0.007447,0.073582,0.154965,0.197163
2013-02-01,Financial intermediation,4.22E-4,0.001774,7.18E-4,4.2E-5,0.970012,2.11E-4,4.2E-5,0.002154,0.0,1.27E-4,8.87E-4,0.02247,0.00114
2013-02-01,Manufacturing,6.12E-4,0.002165,0.002678,1.49E-4,9.9E-5,0.947921,1.32E-4,5.29E-4,1.7E-5,3.3E-5,7.6E-4,0.043072,0.001835
2013-02-01,Mining,7.5E-5,0.001808,0.00226,0.0,7.5E-5,8.29E-4,0.968507,0.0,0.0,0.0,9.04E-4,0.025013,5.27E-4
2013-02-01,Personal services,2.43E-4,0.002123,0.001049,3.8E-5,2.69E-4,5.76E-4,1.3E-5,0.948201,2.17E-4,5.1E-5,4.86E-4,0.045493,0.001241
2013-02-01,Public administration,1.44E-4,5.77E-4,5.77E-4,0.0,1.44E-4,0.0,1.44E-4,0.00101,0.961905,0.0,2.89E-4,0.034776,4.33E-4
2013-02-01,Real estate and housing services,6.18E-4,0.002677,0.004118,0.0,6.18E-4,4.12E-4,2.06E-4,0.001647,0.0,0.940704,0.001853,0.045707,0.001441
2013-02-01,"Transport, communications and information services",3.57E-4,0.002012,0.001504,1.69E-4,3.38E-4,0.001015,9.4E-5,6.58E-4,1.9E-5,9.4E-5,0.952658,0.039464,0.001617
2013-02-01,Unemployment,0.011404,0.015656,0.025692,5.88E-4,0.00147,0.008894,7.72E-4,0.007692,6.76E-4,5.62E-4,0.007446,0.903121,0.016027
2013-02-01,"Wholesale and retail trade, accommodation and food services",7.36E-4,0.002142,0.001062,1.12E-4,3.35E-4,0.001192,2.98E-4,5.87E-4,9.3E-5,6.5E-5,9.22E-4,0.052908,0.939547
2013-03-01,"Agriculture, forestry and fishing",0.891249,0.001384,0.001835,3.0E-5,1.5E-4,0.002497,1.2E-4,5.41E-4,2.71E-4,1.2E-4,6.62E-4,0.098703,0.002437
2013-03-01,Business services,6.48E-4,0.926008,0.003406,2.67E-4,0.001017,0.0023,4.32E-4,0.003457,8.9E-5,1.65E-4,0.002224,0.057013,0.002974
2013-03-01,Construction,6.08E-4,0.00326,0.902905,2.21E-4,2.49E-4,0.0025,3.59E-4,8.84E-4,8.3E-5,2.9E-4,9.67E-4,0.086348,0.001326
2013-03-01,"Electricity, gas, water and waste management",5.52E-4,0.001104,0.003496,0.963201,1.84E-4,7.36E-4,3.68E-4,9.2E-4,0.0,0.0,7.36E-4,0.027783,9.2E-4
2013-03-01,Entry,0.049761,0.154658,0.104299,0.005374,0.025478,0.086584,0.011744,0.117436,0.006967,0.008161,0.074244,0.163018,0.192277
2013-03-01,Financial intermediation,2.11E-4,0.001689,5.91E-4,0.0,0.972476,4.22E-4,4.2E-5,0.001393,0.0,1.69E-4,6.75E-4,0.021361,9.71E-4
2013-03-01,Manufacturing,0.00102,0.002088,0.002187,8.2E-5,1.64E-4,0.94937,2.63E-4,8.39E-4,3.3E-5,9.9E-5,8.72E-4,0.04004,0.002943
2013-03-01,Mining,7.5E-5,0.001731,0.001655,7.5E-5,2.26E-4,9.03E-4,0.974266,7.5E-5,0.0,1.5E-4,6.77E-4,0.019564,6.02E-4
2013-03-01,Personal services,2.85E-4,0.00286,9.32E-4,1.42E-4,2.85E-4,7.63E-4,3.9E-5,0.935676,4.4E-4,3.23E-4,7.38E-4,0.056003,0.001514
2013-03-01,Public administration,5.74E-4,0.001149,4.31E-4,0.0,2.87E-4,5.74E-4,1.44E-4,0.008186,0.910958,4.31E-4,5.74E-4,0.07468,0.002011
2013-03-01,Real estate and housing services,4.15E-4,0.003321,0.004359,0.001038,0.0,6.23E-4,2.08E-4,0.004981,2.08E-4,0.940639,6.23E-4,0.042341,0.001245
2013-03-01,"Transport, communications and information services",5.04E-4,0.002241,0.001475,1.49E-4,2.99E-4,7.84E-4,1.87E-4,0.001195,7.5E-5,1.12E-4,0.954499,0.03695,0.001531
2013-03-01,Unemployment,0.012586,0.016876,0.025941,5.84E-4,0.001676,0.012997,9.08E-4,0.020667,0.001485,7.79E-4,0.007854,0.867479,0.030168
2013-03-01,"Wholesale and retail trade, accommodation and food services",4.02E-4,0.002065,0.001056,1.9E-5,3.83E-4,0.001327,9.3E-5,0.001271,7.5E-5,9.3E-5,9.35E-4,0.046839,0.945442
2013-04-01,"Agriculture, forestry and fishing",0.875435,0.001458,0.002411,6.0E-5,1.19E-4,0.003036,6.0E-5,5.06E-4,1.49E-4,8.9E-5,5.95E-4,0.114385,0.001697
2013-04-01,Business services,4.16E-4,0.924787,0.003731,3.53E-4,6.68E-4,0.002357,4.79E-4,0.002408,1.01E-4,3.15E-4,0.002092,0.058234,0.004059
2013-04-01,Construction,4.74E-4,0.003671,0.901504,1.76E-4,1.9E-4,0.002127,3.39E-4,0.001097,8.1E-5,3.66E-4,0.001057,0.087605,0.001314
2013-04-01,"Electricity, gas, water and waste management",1.82E-4,0.003277,0.004734,0.953023,1.82E-4,7.28E-4,5.46E-4,0.001092,0.0,0.0,0.001275,0.034414,5.46E-4
2013-04-01,Entry,0.038478,0.123219,0.080335,0.004259,0.021148,0.077104,0.009693,0.247467,0.02012,0.007931,0.053606,0.135115,0.181524
2013-04-01,Financial intermediation,3.78E-4,0.001805,9.66E-4,1.26E-4,0.968596,4.2E-4,0.0,0.001176,8.4E-5,3.36E-4,6.72E-4,0.023637,0.001805
2013-04-01,Manufacturing,7.69E-4,0.002402,0.003314,8.0E-5,8.0E-5,0.938663,1.6E-4,6.4E-4,3.2E-5,1.44E-4,7.69E-4,0.049777,0.00317
2013-04-01,Mining,0.0,0.001797,0.003818,0.0,2.25E-4,7.49E-4,0.969384,1.5E-4,0.0,0.0,7.49E-4,0.022157,9.73E-4
2013-04-01,Personal services,2.4E-4,0.003556,9.2E-4,7.6E-5,3.4E-4,8.32E-4,3.8E-5,0.951214,2.9E-4,1.26E-4,4.41E-4,0.040502,0.001425
2013-04-01,Public administration,1.46E-4,0.001021,0.00175,1.46E-4,1.46E-4,2.92E-4,0.0,0.002771,0.956541,1.46E-4,1.46E-4,0.036313,5.83E-4
2013-04-01,Real estate and housing services,6.16E-4,0.002257,0.004924,4.1E-4,0.001231,0.002052,2.05E-4,0.003078,0.0,0.941732,0.001026,0.040008,0.002462
2013-04-01,"Transport, communications and information services",5.17E-4,0.002862,0.001662,5.5E-5,4.62E-4,9.6E-4,2.22E-4,7.02E-4,1.8E-5,3.7E-5,0.950275,0.040216,0.002013
2013-04-01,Unemployment,0.007769,0.016406,0.024548,4.99E-4,0.001611,0.009712,7.98E-4,0.012812,0.001541,7.61E-4,0.007654,0.896912,0.018977
2013-04-01,"Wholesale and retail trade, accommodation and food services",3.23E-4,0.001779,0.001069,1.8E-5,3.14E-4,0.001483,1.35E-4,0.001042,6.3E-5,1.62E-4,0.001177,0.063355,0.92908
2013-05-01,"Agriculture, forestry and fishing",0.833704,0.001377,0.001721,6.3E-5,1.25E-4,0.001126,9.4E-5,4.69E-4,0.0,3.1E-5,6.26E-4,0.158693,0.001971
2013-05-01,Business services,3.26E-4,0.924897,0.004197,4.64E-4,9.77E-4,0.001905,4.01E-4,0.002092,3.8E-5,1.5E-4,0.001955,0.059617,0.002982
2013-05-01,Construction,2.95E-4,0.003026,0.901009,2.14E-4,2.01E-4,0.001767,3.21E-4,7.63E-4,1.2E-4,2.01E-4,0.001017,0.089699,0.001366
