index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Count_Workers,year,month,Count_Workers_sa,Count_Workers_trend,Count_Workers_sa_cycle
135,2019-04-01,2019-04-01,8,Financial intermediation,30806,2019,4,30850.08300142974,30051.208333333336,2473.9401681730087
136,2019-05-01,2019-05-01,8,Financial intermediation,30884,2019,5,30897.976230596407,30439.375,2436.30850698263
137,2019-06-01,2019-06-01,8,Financial intermediation,27129,2019,6,27158.01789726307,30665.625000000004,-1385.9400542696349
138,2019-07-01,2019-07-01,8,Financial intermediation,31098,2019,7,30765.321512459148,30711.541666666668,2142.453717898705
139,2019-08-01,2019-08-01,8,Financial intermediation,31214,2019,8,30971.711218341505,30728.416666666664,2273.470382079493
140,2019-09-01,2019-09-01,8,Financial intermediation,31352,2019,9,31405.566610498365,30734.083333333332,2635.6294190172375
141,2019-10-01,2019-10-01,8,Financial intermediation,31428,2019,10,31187.79133476307,30705.041666666668,2349.9568174918277
142,2019-11-01,2019-11-01,8,Financial intermediation,31382,2019,11,31539.944980596407,30637.458333333332,2638.1141732638316
143,2019-12-01,2019-12-01,8,Financial intermediation,31393,2019,12,31737.94758476307,30704.374999999996,2776.1053970148787
144,2020-01-01,2020-01-01,8,Financial intermediation,30760,2020,1,30733.70018892974,30752.625,1715.8950485093374
145,2020-02-01,2020-02-01,8,Financial intermediation,30662,2020,2,30839.187168096403,30628.375,1769.509600278543
146,2020-03-01,2020-03-01,8,Financial intermediation,30680,2020,3,30700.75227226307,30492.458333333325,1583.3216599229308
147,2020-04-01,2020-04-01,8,Financial intermediation,30151,2020,4,30195.08300142974,30351.83333333333,1034.0339314194607
148,2020-05-01,2020-05-01,8,Financial intermediation,29917,2020,5,29930.976230596407,30221.499999999996,730.4462767569858
149,2020-06-01,2020-06-01,8,Financial intermediation,29702,2020,6,29731.01789726307,30104.041666666664,495.1396417674805
150,2020-07-01,2020-07-01,8,Financial intermediation,29683,2020,7,29350.321512459148,30016.624999999996,83.21690965279777
151,2020-08-01,2020-08-01,8,Financial intermediation,29647,2020,8,29404.711218341505,29953.541666666664,110.48777422031708
152,2020-09-01,2020-09-01,8,Financial intermediation,29657,2020,9,29710.566610498365,29896.416666666664,393.3167406029934
153,2020-10-01,2020-10-01,8,Financial intermediation,29748,2020,10,29507.79133476307,29873.083333333332,171.59151164977447
154,2020-11-01,2020-11-01,8,Financial intermediation,29934,2020,11,30091.944980596407,29885.499999999996,740.8526989856546
155,2020-12-01,2020-12-01,8,Financial intermediation,30022,2020,12,30366.94758476307,29915.875,1005.0000375309792
156,2021-01-01,2021-01-01,8,Financial intermediation,30033,2021,1,30006.70018892974,29956.374999999996,637.9085506520496
157,2021-02-01,2021-02-01,8,Financial intermediation,29875,2021,2,30052.187168096403,30006.45833333333,680.5288404185376
158,2021-03-01,2021-03-01,8,Financial intermediation,30096,2021,3,30116.75227226307,30068.666666666668,746.1659617662554
159,2021-04-01,2021-04-01,8,Financial intermediation,30175,2021,4,30219.08300142974,30133.416666666664,853.463468636859
160,2021-05-01,2021-05-01,8,Financial intermediation,30191,2021,5,30204.976230596407,30185.000000000004,848.1685325185899
161,2021-06-01,2021-06-01,8,Financial intermediation,30157,2021,6,30186.01789726307,30225.583333333336,841.8108020334148
162,2021-07-01,2021-07-01,8,Financial intermediation,30200,2021,7,29867.321512459148,30265.624999999996,539.4409548224394
163,2021-08-01,2021-08-01,8,Financial intermediation,30332,2021,8,30089.711218341505,30306.75,781.8138042005266
164,2021-09-01,2021-09-01,8,Financial intermediation,30465,2021,9,30518.566610498365,30343.375,1234.235454560836
165,2021-10-01,2021-10-01,8,Financial intermediation,30494,2021,10,30253.79133476307,30370.5,996.5300280277261
166,2021-11-01,2021-11-01,8,Financial intermediation,30426,2021,11,30583.944980596407,30381.666666666668,1357.168066931281
167,2021-12-01,2021-12-01,8,Financial intermediation,30504,2021,12,30848.94758476307,30382.41666666667,1655.972871630598
168,2022-01-01,2022-01-01,8,Financial intermediation,30512,2022,1,30485.70018892974,30385.500000000004,1329.7382754109203
169,2022-02-01,2022-02-01,8,Financial intermediation,30383,2022,2,30560.187168096403,30388.166666666668,1444.3286673223593
170,2022-03-01,2022-03-01,8,Financial intermediation,30467,2022,3,30487.75227226307,30389.124999999996,1414.9575510888353
171,2022-04-01,2022-04-01,8,Financial intermediation,30455,2022,4,30499.08300142974,30388.874999999996,1472.171035922911
172,2022-05-01,2022-05-01,8,Financial intermediation,30179,2022,5,30192.976230596407,30381.749999999996,1214.6136881548227
173,2022-06-01,2022-06-01,8,Financial intermediation,30187,2022,6,30216.01789726307,30181.541666666664,1288.7077772703924
174,2022-07-01,2022-07-01,8,Financial intermediation,30244,2022,7,29911.321512459148,29824.291666666664,1037.3937742656453
175,2022-08-01,2022-08-01,8,Financial intermediation,30352,2022,8,30109.711218341505,29476.16666666666,1291.3128375312117
176,2022-09-01,2022-09-01,8,Financial intermediation,30468,2022,9,30521.566610498365,29106.95833333333,1760.653574307482
177,2022-10-01,2022-10-01,8,Financial intermediation,30485,2022,10,30244.79133476307,28759.625,1543.118678246341
178,2022-11-01,2022-11-01,8,Financial intermediation,30264,2022,11,30421.944980596407,28430.416666666664,1781.0532013371885
179,2022-12-01,2022-12-01,8,Financial intermediation,25861,2022,12,26205.94758476307,28102.125,-2372.849263906577
180,2023-01-01,2023-01-01,8,Financial intermediation,26581,2023,1,26554.70018892974,27776.041666666668,-1960.9278627640524
181,2023-02-01,2023-02-01,8,Financial intermediation,25959,2023,2,26136.187168096403,27435.791666666664,-2315.4200981588947
182,2023-03-01,2023-03-01,8,Financial intermediation,26030,2023,3,26050.75227226307,27069.416666666668,-2336.1889673985424
183,2023-04-01,2023-04-01,8,Financial intermediation,26556,2023,4,26600.08300142974,26694.625,-1721.7358518946385
184,2023-05-01,2023-05-01,8,Financial intermediation,26177,2023,5,26190.976230596407,26343.583333333336,-2065.434731909376
185,2023-06-01,2023-06-01,8,Financial intermediation,26310,2023,6,26339.01789726307,26134.66666666667,-1851.8572402060963
186,2023-07-01,2023-07-01,8,Financial intermediation,26295,2023,7,25962.321512459148,26045.250000000004,-2163.0314990223233
187,2023-08-01,2023-08-01,8,Financial intermediation,26135,2023,8,25892.711218341505,25995.833333333332,-2167.2607104462368
188,2023-09-01,2023-09-01,8,Financial intermediation,25892,2023,9,25945.566610498365,25997.95833333333,-2049.275933076784
189,2023-10-01,2023-10-01,8,Financial intermediation,26066,2023,10,25825.79133476307,25947.416666666664,-2104.2674525771254
190,2023-11-01,2023-11-01,8,Financial intermediation,26258,2023,11,26415.944980596407,25902.833333333336,-1449.7537986686766
191,2023-12-01,2023-12-01,8,Financial intermediation,24853,2023,12,25197.94758476307,25931.374999999996,-2603.876817137345
192,2024-01-01,2024-01-01,8,Financial intermediation,25443,2024,1,25416.70018892974,25952.958333333336,-2321.786162495162
193,2024-02-01,2024-02-01,8,Financial intermediation,25911,2024,2,26088.187168096403,25963.249999999996,-1587.528064278733
194,2024-03-01,2024-03-01,8,Financial intermediation,26129,2024,3,26149.75227226307,25982.458333333332,-1463.7714620079532
195,2024-04-01,2024-04-01,8,Financial intermediation,25244,2024,4,25288.08300142974,26002.749999999996,-2263.829295757794
196,2024-05-01,2024-05-01,8,Financial intermediation,26419,2024,5,26432.976230596407,26010.916666666668,-1057.893836070336
197,2024-06-01,2024-06-01,8,Financial intermediation,26753,2024,6,26782.01789726307,26216.083333333336,-648.3508231690248
198,2024-07-01,2024-07-01,8,Financial intermediation,26370,2024,7,26037.321512459148,26600.499999999996,-1333.0502609867872
199,2024-08-01,2024-08-01,8,Financial intermediation,26307,2024,8,26064.711218341505,26928.416666666664,-1246.1265196221284
200,2024-09-01,2024-09-01,8,Financial intermediation,26181,2024,9,26234.566610498365,27209.249999999996,-1017.1482298605479
201,2024-10-01,2024-10-01,8,Financial intermediation,26264,2024,10,26023.79133476307,,-1169.150357068669
202,2024-11-01,2024-11-01,8,Financial intermediation,26256,2024,11,26413.944980596407,,-720.5040746196937
203,2024-12-01,2024-12-01,8,Financial intermediation,29779,2024,12,30123.94758476307,,3047.7889126389746
204,2025-01-01,2025-01-01,8,Financial intermediation,29743,2025,1,29716.70018892974,,2698.7134642069177
205,2025-02-01,2025-02-01,8,Financial intermediation,29481,2025,2,29658.187168096403,,2698.3142560272827
206,2025-03-01,2025-03-01,8,Financial intermediation,29299,2025,3,29319.75227226307,,2417.9745156368845
0,2008-01-01,2008-01-01,9,Real estate and housing services,3544,2008,1,3525.538028492647,,-317.0498138243738
1,2008-02-01,2008-02-01,9,Real estate and housing services,3702,2008,2,3689.2802159926473,,-176.71770058858783
2,2008-03-01,2008-03-01,9,Real estate and housing services,3747,2008,3,3721.991153492647,,-167.41439098078217
3,2008-04-01,2008-04-01,9,Real estate and housing services,3853,2008,4,3821.642195159314,,-91.16472089976287
4,2008-05-01,2008-05-01,9,Real estate and housing services,3837,2008,5,3833.5536534926473,,-102.64327613329488
5,2008-06-01,2008-06-01,9,Real estate and housing services,3877,2008,6,3904.811465992647,,-54.758314037655055
6,2008-07-01,2008-07-01,9,Real estate and housing services,3977,2008,7,3995.0890395220586,3827.5,12.17016939421228
7,2008-08-01,2008-08-01,9,Real estate and housing services,3771,2008,8,3795.4101179534314,3859.541666666666,-210.8270623029798
8,2008-09-01,2008-09-01,9,Real estate and housing services,3809,2008,9,3824.017961090686,3890.5833333333326,-205.499823568774
9,2008-10-01,2008-10-01,9,Real estate and housing services,3938,2008,10,3956.1838618259803,3921.708333333333,-96.56826900245323
10,2008-11-01,2008-11-01,9,Real estate and housing services,3835,2008,11,3849.071882659314,3950.708333333333,-226.85819794866984
11,2008-12-01,2008-12-01,9,Real estate and housing services,3831,2008,12,3804.4104243259803,3978.8333333333335,-294.6303263912482
12,2009-01-01,2009-01-01,9,Real estate and housing services,3962,2009,1,3943.538028492647,4002.375,-178.53347893358296
13,2009-02-01,2009-02-01,9,Real estate and housing services,4053,2009,2,4040.2802159926473,4031.041666666667,-104.72722763025422
14,2009-03-01,2009-03-01,9,Real estate and housing services,4141,2009,3,4115.991153492647,4068.791666666667,-51.84112112937146
15,2009-04-01,2009-04-01,9,Real estate and housing services,4206,2009,4,4174.642195159314,4102.708333333333,-15.886712498579982
16,2009-05-01,2009-05-01,9,Real estate and housing services,4180,2009,5,4176.553653492647,4140.0,-36.52619646354378
17,2009-06-01,2009-06-01,9,Real estate and housing services,4209,2009,6,4236.811465992647,4186.583333333333,1.3439798327317476
18,2009-07-01,2009-07-01,9,Real estate and housing services,4210,2009,7,4228.089039522059,4231.666666666666,-29.584879552076018
19,2009-08-01,2009-08-01,9,Real estate and housing services,4226,2009,8,4250.410117953432,4270.625,-29.271143920701434
20,2009-09-01,2009-09-01,9,Real estate and housing services,4260,2009,9,4275.017961090686,4303.125,-26.453438366117553
21,2009-10-01,2009-10-01,9,Real estate and housing services,4301,2009,10,4319.183861825981,4332.875,-3.8421290354663142
22,2009-11-01,2009-11-01,9,Real estate and housing services,4367,2009,11,4381.071882659314,4367.625,36.74539164798625
23,2009-12-01,2009-12-01,9,Real estate and housing services,4417,2009,12,4390.410424325981,4406.208333333334,25.056099142329913
24,2010-01-01,2010-01-01,9,Real estate and housing services,4458,2010,1,4439.538028492647,4443.625,53.44682630776697
25,2010-02-01,2010-02-01,9,Real estate and housing services,4492,2010,2,4479.280215992647,4478.666666666666,72.76119183707124
26,2010-03-01,2010-03-01,9,Real estate and housing services,4482,2010,3,4456.991153492647,4513.541666666667,30.371047857996018
27,2010-04-01,2010-04-01,9,Real estate and housing services,4579,2010,4,4547.642195159314,4550.333333333333,101.26487256934342
28,2010-05-01,2010-05-01,9,Real estate and housing services,4641,2010,5,4637.553653492647,4584.208333333333,171.77986815874465
29,2010-06-01,2010-06-01,9,Real estate and housing services,4674,2010,6,4701.811465992647,4624.124999999999,217.01808044907557
30,2010-07-01,2010-07-01,9,Real estate and housing services,4643,2010,7,4661.089039522059,4671.75,157.66769916401063
31,2010-08-01,2010-08-01,9,Real estate and housing services,4634,2010,8,4658.410117953432,4715.25,136.76557651480198
32,2010-09-01,2010-09-01,9,Real estate and housing services,4689,2010,9,4704.017961090686,4758.875,164.56686407232155
33,2010-10-01,2010-10-01,9,Real estate and housing services,4755,2010,10,4773.183861825981,4800.458333333333,216.35369120573614
34,2010-11-01,2010-11-01,9,Real estate and housing services,4726,2010,11,4740.071882659314,4836.833333333333,166.2996870860061
35,2010-12-01,2010-12-01,9,Real estate and housing services,5016,2010,12,4989.410424325981,4870.166666666667,399.1411497236204
36,2011-01-01,2011-01-01,9,Real estate and housing services,5002,2011,1,4983.538028492647,4904.625,377.2232348838379
37,2011-02-01,2011-02-01,9,Real estate and housing services,4992,2011,2,4979.280215992647,4942.583333333332,357.3749977057678
38,2011-03-01,2011-03-01,9,Real estate and housing services,5029,2011,3,5003.991153492647,4982.708333333333,366.9512284887405
39,2011-04-01,2011-04-01,9,Real estate and housing services,5030,2011,4,4998.642195159314,5002.625,346.9211475089578
40,2011-05-01,2011-05-01,9,Real estate and housing services,5063,2011,5,5059.553653492647,5005.374999999999,393.6001019621508
41,2011-06-01,2011-06-01,9,Real estate and housing services,5052,2011,6,5079.811465992647,5005.541666666666,400.0663871833467
42,2011-07-01,2011-07-01,9,Real estate and housing services,5092,2011,7,5110.089039522059,4986.541666666666,416.9827308324884
43,2011-08-01,2011-08-01,9,Real estate and housing services,5096,2011,8,5120.410117953432,4953.666666666667,414.3591106473241
44,2011-09-01,2011-09-01,9,Real estate and housing services,5190,2011,9,5205.017961090686,4919.791666666667,486.4218028376263
45,2011-10-01,2011-10-01,9,Real estate and housing services,4732,2011,10,4750.183861825981,4888.875,19.421919486047955
46,2011-11-01,2011-11-01,9,Real estate and housing services,4815,2011,11,4829.071882659314,4856.333333333333,86.49958902842809
47,2011-12-01,2011-12-01,9,Real estate and housing services,4931,2011,12,4904.410424325981,4817.416666666666,150.35912827541688
48,2012-01-01,2012-01-01,9,Real estate and housing services,4631,2012,1,4612.538028492647,4778.749999999998,-152.68567246607017
49,2012-02-01,2012-02-01,9,Real estate and housing services,4574,2012,2,4561.280215992647,4745.166666666666,-214.83520390091144
50,2012-03-01,2012-03-01,9,Real estate and housing services,4634,2012,3,4608.991153492647,4713.916666666667,-177.7600327704631
51,2012-04-01,2012-04-01,9,Real estate and housing services,4683,2012,4,4651.642195159314,4702.833333333333,-145.51188063704194
52,2012-05-01,2012-05-01,9,Real estate and housing services,4629,2012,5,4625.553653492647,4700.083333333333,-181.79213912443993
53,2012-06-01,2012-06-01,9,Real estate and housing services,4552,2012,6,4579.811465992647,4681.333333333333,-237.53545207958905
54,2012-07-01,2012-07-01,9,Real estate and housing services,4664,2012,7,4682.089039522059,4683.666666666666,-145.08759126955647
55,2012-08-01,2012-08-01,9,Real estate and housing services,4718,2012,8,4742.410117953432,4712.166666666667,-94.44215861632347
56,2012-09-01,2012-09-01,9,Real estate and housing services,4818,2012,9,4833.017961090686,4741.958333333332,-13.37212060748152
57,2012-10-01,2012-10-01,9,Real estate and housing services,4838,2012,10,4856.183861825981,4772.916666666666,0.37831807797556394
58,2012-11-01,2012-11-01,9,Real estate and housing services,4643,2012,11,4657.071882659314,4805.791666666666,-208.04217445116683
59,2012-12-01,2012-12-01,9,Real estate and housing services,4653,2012,12,4626.410424325981,4844.041666666667,-247.92059476994564
60,2013-01-01,2013-01-01,9,Real estate and housing services,4965,2013,1,4946.538028492647,4877.541666666666,63.067806741662935
61,2013-02-01,2013-02-01,9,Real estate and housing services,4924,2013,2,4911.280215992647,4904.166666666667,18.736671837905305
62,2013-03-01,2013-03-01,9,Real estate and housing services,4999,2013,3,4973.991153492647,4918.583333333334,72.42780147204667
63,2013-04-01,2013-04-01,9,Real estate and housing services,5061,2013,4,5029.642195159314,4917.166666666666,119.10003952426905
64,2013-05-01,2013-05-01,9,Real estate and housing services,5040,2013,5,5036.553653492647,4922.583333333333,117.0606293515948
65,2013-06-01,2013-06-01,9,Real estate and housing services,5059,2013,6,5086.811465992647,4937.666666666666,158.38152032926337
66,2013-07-01,2013-07-01,9,Real estate and housing services,4961,2013,7,4979.089039522059,4938.708333333333,41.72122794965799
67,2013-08-01,2013-08-01,9,Real estate and housing services,5060,2013,8,5084.410117953432,4924.833333333333,138.08738263533814
68,2013-09-01,2013-09-01,9,Real estate and housing services,4822,2013,9,4837.017961090686,4905.791666666666,-118.29319118282456
69,2013-10-01,2013-10-01,9,Real estate and housing services,4800,2013,10,4818.183861825981,4881.291666666666,-146.1667014747818
70,2013-11-01,2013-11-01,9,Real estate and housing services,4811,2013,11,4825.071882659314,4856.541666666667,-148.38567384654107
71,2013-12-01,2013-12-01,9,Real estate and housing services,4847,2013,12,4820.410424325981,4829.583333333333,-162.2371678393274
72,2014-01-01,2014-01-01,9,Real estate and housing services,4796,2014,1,4777.538028492647,4811.791666666666,-214.39695711180593
73,2014-02-01,2014-02-01,9,Real estate and housing services,4760,2014,2,4747.280215992647,4804.958333333333,-254.0525843259711
74,2014-03-01,2014-03-01,9,Real estate and housing services,4706,2014,3,4680.991153492647,4807.958333333332,-329.86129201297626
75,2014-04-01,2014-04-01,9,Real estate and housing services,4766,2014,4,4734.642195159314,4822.833333333333,-285.86117492168705
76,2014-05-01,2014-05-01,9,Real estate and housing services,4741,2014,5,4737.553653492647,4841.083333333334,-292.73882424162093
77,2014-06-01,2014-06-01,9,Real estate and housing services,4711,2014,6,4738.811465992647,4859.25,-301.4130004433491
78,2014-07-01,2014-07-01,9,Real estate and housing services,4882,2014,7,4900.089039522059,4883.75,-150.2127358474745
79,2014-08-01,2014-08-01,9,Real estate and housing services,4975,2014,8,4999.410117953432,4918.458333333334,-61.11440004720134
80,2014-09-01,2014-09-01,9,Real estate and housing services,4979,2014,9,4994.017961090686,4957.291666666665,-76.87368765547762
81,2014-10-01,2014-10-01,9,Real estate and housing services,5000,2014,10,5018.183861825981,4998.875,-63.21778863528016
