Wage_Date,MIP_sector_id,MIP_sector_name,Real_Avg_Wage,year,month,Real_Avg_Wage_MA3
2013-02-01,4,"Electricity, gas, water and waste management",1490505.8,2013,2,1413627.53
2013-03-01,4,"Electricity, gas, water and waste management",1471446.16,2013,3,1471170.6633333333
2013-04-01,4,"Electricity, gas, water and waste management",1447490.75,2013,4,1469814.2366666666
2013-05-01,4,"Electricity, gas, water and waste management",1414288.33,2013,5,1444408.4133333333
2013-06-01,4,"Electricity, gas, water and waste management",1398162.49,2013,6,1419980.5233333334
2013-07-01,4,"Electricity, gas, water and waste management",1442742.4,2013,7,1418397.74
2013-08-01,4,"Electricity, gas, water and waste management",1444291.32,2013,8,1428398.7366666666
2013-09-01,4,"Electricity, gas, water and waste management",1295771.07,2013,9,1394268.2633333334
2013-10-01,4,"Electricity, gas, water and waste management",1254314.12,2013,10,1331458.8366666667
2013-11-01,4,"Electricity, gas, water and waste management",1241042.5,2013,11,1263709.2300000002
2013-12-01,4,"Electricity, gas, water and waste management",1330325.67,2013,12,1275227.43
2014-01-01,4,"Electricity, gas, water and waste management",1302609.15,2014,1,1291325.7733333332
2014-02-01,4,"Electricity, gas, water and waste management",1282280.02,2014,2,1305071.6133333333
2014-03-01,4,"Electricity, gas, water and waste management",1235477.64,2014,3,1273455.6033333333
2014-04-01,4,"Electricity, gas, water and waste management",1231641.92,2014,4,1249799.86
2014-05-01,4,"Electricity, gas, water and waste management",1237165.38,2014,5,1234761.6466666665
2014-06-01,4,"Electricity, gas, water and waste management",1239101.47,2014,6,1235969.59
2014-07-01,4,"Electricity, gas, water and waste management",1222484.71,2014,7,1232917.1866666665
2014-08-01,4,"Electricity, gas, water and waste management",1219383.63,2014,8,1226989.9366666665
2014-09-01,4,"Electricity, gas, water and waste management",1300940.9,2014,9,1247603.0799999998
2014-10-01,4,"Electricity, gas, water and waste management",1207569.12,2014,10,1242631.2166666666
2014-11-01,4,"Electricity, gas, water and waste management",1229305.09,2014,11,1245938.37
2014-12-01,4,"Electricity, gas, water and waste management",1317206.28,2014,12,1251360.1633333333
2015-01-01,4,"Electricity, gas, water and waste management",1271392.74,2015,1,1272634.7033333334
2015-02-01,4,"Electricity, gas, water and waste management",1245804.44,2015,2,1278134.4866666666
2015-03-01,4,"Electricity, gas, water and waste management",1225348.33,2015,3,1247515.17
2015-04-01,4,"Electricity, gas, water and waste management",1230052.97,2015,4,1233735.2466666666
2015-05-01,4,"Electricity, gas, water and waste management",1204438.76,2015,5,1219946.6866666665
2015-06-01,4,"Electricity, gas, water and waste management",1212613.75,2015,6,1215701.8266666664
2015-07-01,4,"Electricity, gas, water and waste management",1243891.31,2015,7,1220314.6066666667
2015-08-01,4,"Electricity, gas, water and waste management",1238062.31,2015,8,1231522.4566666668
2015-09-01,4,"Electricity, gas, water and waste management",1283182.31,2015,9,1255045.3100000003
2015-10-01,4,"Electricity, gas, water and waste management",1244978.47,2015,10,1255407.6966666665
2015-11-01,4,"Electricity, gas, water and waste management",1232352.1,2015,11,1253504.2933333335
2015-12-01,4,"Electricity, gas, water and waste management",1360635.46,2015,12,1279322.01
2016-01-01,4,"Electricity, gas, water and waste management",1288692.59,2016,1,1293893.3833333335
2016-02-01,4,"Electricity, gas, water and waste management",1267080.64,2016,2,1305469.5633333332
2016-03-01,4,"Electricity, gas, water and waste management",1265897.59,2016,3,1273890.2733333334
2016-04-01,4,"Electricity, gas, water and waste management",1259878.95,2016,4,1264285.7266666668
2016-05-01,4,"Electricity, gas, water and waste management",1240721.94,2016,5,1255499.4933333334
2016-06-01,4,"Electricity, gas, water and waste management",1240518.5,2016,6,1247039.7966666666
2016-07-01,4,"Electricity, gas, water and waste management",1276331.79,2016,7,1252524.0766666667
2016-08-01,4,"Electricity, gas, water and waste management",1286736.38,2016,8,1267862.2233333334
2016-09-01,4,"Electricity, gas, water and waste management",1339771.77,2016,9,1300946.6466666667
2016-10-01,4,"Electricity, gas, water and waste management",1291200.25,2016,10,1305902.8
2016-11-01,4,"Electricity, gas, water and waste management",1297765.67,2016,11,1309579.23
2016-12-01,4,"Electricity, gas, water and waste management",1396701.45,2016,12,1328555.79
2017-01-01,4,"Electricity, gas, water and waste management",1311044.2,2017,1,1335170.44
2017-02-01,4,"Electricity, gas, water and waste management",1303328.56,2017,2,1337024.7366666666
2017-03-01,4,"Electricity, gas, water and waste management",1285862.61,2017,3,1300078.4566666668
2017-04-01,4,"Electricity, gas, water and waste management",1282014.24,2017,4,1290401.8033333335
2017-05-01,4,"Electricity, gas, water and waste management",1266789.23,2017,5,1278222.0266666666
2017-06-01,4,"Electricity, gas, water and waste management",1269076.08,2017,6,1272626.5166666666
2017-07-01,4,"Electricity, gas, water and waste management",1295377.44,2017,7,1277080.9166666667
2017-08-01,4,"Electricity, gas, water and waste management",1294391.04,2017,8,1286281.52
2017-09-01,4,"Electricity, gas, water and waste management",1362483.22,2017,9,1317417.2333333334
2017-10-01,4,"Electricity, gas, water and waste management",1300652.65,2017,10,1319175.6366666667
2017-11-01,4,"Electricity, gas, water and waste management",1297452.93,2017,11,1320196.2666666666
2017-12-01,4,"Electricity, gas, water and waste management",1376418.25,2017,12,1324841.2766666666
2018-01-01,4,"Electricity, gas, water and waste management",1355260.43,2018,1,1343043.8699999999
2018-02-01,4,"Electricity, gas, water and waste management",1304905.27,2018,2,1345527.9833333334
2018-03-01,4,"Electricity, gas, water and waste management",1309901.11,2018,3,1323355.6033333333
2018-04-01,4,"Electricity, gas, water and waste management",1311748.42,2018,4,1308851.5999999999
2018-05-01,4,"Electricity, gas, water and waste management",1296546.19,2018,5,1306065.24
2018-06-01,4,"Electricity, gas, water and waste management",1277811.15,2018,6,1295368.5866666667
2018-07-01,4,"Electricity, gas, water and waste management",1297200.49,2018,7,1290519.2766666666
2018-08-01,4,"Electricity, gas, water and waste management",1311889.05,2018,8,1295633.5633333332
2018-09-01,4,"Electricity, gas, water and waste management",1396058.4,2018,9,1335049.3133333332
2018-10-01,4,"Electricity, gas, water and waste management",1330565.89,2018,10,1346171.1133333333
2018-11-01,4,"Electricity, gas, water and waste management",1337762.43,2018,11,1354795.5733333332
2018-12-01,4,"Electricity, gas, water and waste management",1648203.36,2018,12,1438843.8933333333
2019-01-01,4,"Electricity, gas, water and waste management",1587734.12,2019,1,1524566.6366666667
2019-02-01,4,"Electricity, gas, water and waste management",1554430.31,2019,2,1596789.2633333334
2019-03-01,4,"Electricity, gas, water and waste management",1539010.22,2019,3,1560391.55
2019-04-01,4,"Electricity, gas, water and waste management",1508838.95,2019,4,1534093.16
2019-05-01,4,"Electricity, gas, water and waste management",1530016.41,2019,5,1525955.1933333334
2019-06-01,4,"Electricity, gas, water and waste management",1309609.84,2019,6,1449488.4000000001
2019-07-01,4,"Electricity, gas, water and waste management",1494430.88,2019,7,1444685.71
2019-08-01,4,"Electricity, gas, water and waste management",1488552.53,2019,8,1430864.4166666667
2019-09-01,4,"Electricity, gas, water and waste management",1590978.36,2019,9,1524653.9233333336
2019-10-01,4,"Electricity, gas, water and waste management",1501893.12,2019,10,1527141.336666667
2019-11-01,4,"Electricity, gas, water and waste management",1539742.1,2019,11,1544204.5266666666
2019-12-01,4,"Electricity, gas, water and waste management",1637302.22,2019,12,1559645.8133333332
2020-01-01,4,"Electricity, gas, water and waste management",1600643.85,2020,1,1592562.7233333334
2020-02-01,4,"Electricity, gas, water and waste management",1551295.66,2020,2,1596413.9100000001
2020-03-01,4,"Electricity, gas, water and waste management",1591079.63,2020,3,1581006.38
2020-04-01,4,"Electricity, gas, water and waste management",1536513.92,2020,4,1559629.7366666666
2020-05-01,4,"Electricity, gas, water and waste management",1527838.79,2020,5,1551810.78
2020-06-01,4,"Electricity, gas, water and waste management",1532848.11,2020,6,1532400.2733333334
2020-07-01,4,"Electricity, gas, water and waste management",1573285.45,2020,7,1544657.45
2020-08-01,4,"Electricity, gas, water and waste management",1559623.06,2020,8,1555252.2066666668
2020-09-01,4,"Electricity, gas, water and waste management",1620763.47,2020,9,1584557.326666667
2020-10-01,4,"Electricity, gas, water and waste management",1534673.8,2020,10,1571686.7766666666
2020-11-01,4,"Electricity, gas, water and waste management",1535871.1,2020,11,1563769.4566666668
2020-12-01,4,"Electricity, gas, water and waste management",1647380.17,2020,12,1572641.6900000002
2021-01-01,4,"Electricity, gas, water and waste management",1601793.64,2021,1,1595014.97
2021-02-01,4,"Electricity, gas, water and waste management",1558080.28,2021,2,1602418.03
2021-03-01,4,"Electricity, gas, water and waste management",1637862.19,2021,3,1599245.3699999999
2021-04-01,4,"Electricity, gas, water and waste management",1540582.22,2021,4,1578841.5633333332
2021-05-01,4,"Electricity, gas, water and waste management",1540829.08,2021,5,1573091.1633333333
2021-06-01,4,"Electricity, gas, water and waste management",1556535.42,2021,6,1545982.2400000002
2021-07-01,4,"Electricity, gas, water and waste management",1558228.39,2021,7,1551864.2966666666
2021-08-01,4,"Electricity, gas, water and waste management",1528780.81,2021,8,1547848.2066666668
2021-09-01,4,"Electricity, gas, water and waste management",1608586.97,2021,9,1565198.7233333334
2021-10-01,4,"Electricity, gas, water and waste management",1521299.29,2021,10,1552889.0233333334
2021-11-01,4,"Electricity, gas, water and waste management",1543783.95,2021,11,1557890.07
2021-12-01,4,"Electricity, gas, water and waste management",1665766.8,2021,12,1576950.0133333334
2022-01-01,4,"Electricity, gas, water and waste management",1596218.15,2022,1,1601922.9666666668
2022-02-01,4,"Electricity, gas, water and waste management",1581356.63,2022,2,1614447.1933333334
2022-03-01,4,"Electricity, gas, water and waste management",1582873.42,2022,3,1586816.0666666664
2022-04-01,4,"Electricity, gas, water and waste management",1533560.4,2022,4,1565930.1499999997
2022-05-01,4,"Electricity, gas, water and waste management",1567061.32,2022,5,1561165.0466666666
2022-06-01,4,"Electricity, gas, water and waste management",1527628.62,2022,6,1542750.1133333333
2022-07-01,4,"Electricity, gas, water and waste management",1557116.75,2022,7,1550602.2300000002
2022-08-01,4,"Electricity, gas, water and waste management",1558400.78,2022,8,1547715.3833333335
2022-09-01,4,"Electricity, gas, water and waste management",1623771.54,2022,9,1579763.0233333334
2022-10-01,4,"Electricity, gas, water and waste management",1543461.03,2022,10,1575211.1166666665
2022-11-01,4,"Electricity, gas, water and waste management",1571596.53,2022,11,1579609.7
2022-12-01,4,"Electricity, gas, water and waste management",1454254.6,2022,12,1523104.0533333335
2023-01-01,4,"Electricity, gas, water and waste management",1408313.44,2023,1,1478054.8566666667
2023-02-01,4,"Electricity, gas, water and waste management",1376821.29,2023,2,1413129.7766666666
2023-03-01,4,"Electricity, gas, water and waste management",1382047.05,2023,3,1389060.5933333335
2023-04-01,4,"Electricity, gas, water and waste management",1391529.0,2023,4,1383465.78
2023-05-01,4,"Electricity, gas, water and waste management",1430167.08,2023,5,1401247.71
2023-06-01,4,"Electricity, gas, water and waste management",1423234.23,2023,6,1414976.7700000003
2023-07-01,4,"Electricity, gas, water and waste management",1419549.72,2023,7,1424317.01
2023-08-01,4,"Electricity, gas, water and waste management",1436154.21,2023,8,1426312.72
2023-09-01,4,"Electricity, gas, water and waste management",1487356.51,2023,9,1447686.8133333332
2023-10-01,4,"Electricity, gas, water and waste management",1418464.67,2023,10,1447325.13
2023-11-01,4,"Electricity, gas, water and waste management",1415324.41,2023,11,1440381.8633333333
2023-12-01,4,"Electricity, gas, water and waste management",1527864.17,2023,12,1453884.4166666667
2024-01-01,4,"Electricity, gas, water and waste management",1481185.24,2024,1,1474791.2733333334
2024-02-01,4,"Electricity, gas, water and waste management",1440844.83,2024,2,1483298.08
2024-03-01,4,"Electricity, gas, water and waste management",1436106.55,2024,3,1452712.2066666668
2024-04-01,4,"Electricity, gas, water and waste management",1444367.43,2024,4,1440439.6033333333
2024-05-01,4,"Electricity, gas, water and waste management",1437893.13,2024,5,1439455.7033333331
2024-06-01,4,"Electricity, gas, water and waste management",1432827.55,2024,6,1438362.7033333331
2024-07-01,4,"Electricity, gas, water and waste management",1481015.33,2024,7,1450578.67
2024-08-01,4,"Electricity, gas, water and waste management",1473928.76,2024,8,1462590.5466666669
2024-09-01,4,"Electricity, gas, water and waste management",1558286.04,2024,9,1504410.0433333332
2024-10-01,4,"Electricity, gas, water and waste management",1474058.45,2024,10,1502091.0833333333
2024-11-01,4,"Electricity, gas, water and waste management",1487344.81,2024,11,1506563.1000000003
2024-12-01,4,"Electricity, gas, water and waste management",1844788.06,2024,12,1602063.7733333334
2025-01-01,4,"Electricity, gas, water and waste management",1742561.16,2025,1,1691564.6766666668
2025-02-01,4,"Electricity, gas, water and waste management",1749574.27,2025,2,1778974.4966666668
2025-03-01,4,"Electricity, gas, water and waste management",1729279.74,2025,3,1740471.7233333334
2008-01-01,5,Construction,728697.56,2008,1,
2008-02-01,5,Construction,758246.82,2008,2,
2008-03-01,5,Construction,758487.82,2008,3,748477.4
2008-04-01,5,Construction,755005.26,2008,4,757246.6333333333
2008-05-01,5,Construction,751191.04,2008,5,754894.7066666667
2008-06-01,5,Construction,737898.4,2008,6,748031.5666666668
2008-07-01,5,Construction,744106.16,2008,7,744398.5333333333
2008-08-01,5,Construction,712221.55,2008,8,731408.7033333335
2008-09-01,5,Construction,731951.41,2008,9,729426.3733333334
2008-10-01,5,Construction,719416.98,2008,10,721196.6466666666
2008-11-01,5,Construction,717098.83,2008,11,722822.4066666666
2008-12-01,5,Construction,769821.43,2008,12,735445.7466666666
2009-01-01,5,Construction,740936.51,2009,1,742618.9233333333
2009-02-01,5,Construction,746512.77,2009,2,752423.57
2009-03-01,5,Construction,750123.77,2009,3,745857.6833333332
2009-04-01,5,Construction,760489.63,2009,4,752375.39
2009-05-01,5,Construction,757718.38,2009,5,756110.5933333334
2009-06-01,5,Construction,746430.4,2009,6,754879.4700000001
2009-07-01,5,Construction,761187.37,2009,7,755112.0499999999
2009-08-01,5,Construction,766218.21,2009,8,757945.3266666667
2009-09-01,5,Construction,784809.31,2009,9,770738.2966666667
2009-10-01,5,Construction,764210.87,2009,10,771746.1299999999
2009-11-01,5,Construction,777878.69,2009,11,775632.9566666667
2009-12-01,5,Construction,841492.41,2009,12,794527.3233333332
2010-01-01,5,Construction,784916.6,2010,1,801429.2333333334
2010-02-01,5,Construction,794910.77,2010,2,807106.5933333334
2010-03-01,5,Construction,803049.19,2010,3,794292.1866666665
2010-04-01,5,Construction,823513.68,2010,4,807157.88
2010-05-01,5,Construction,808230.45,2010,5,811597.7733333333
2010-06-01,5,Construction,787303.74,2010,6,806349.29
2010-07-01,5,Construction,796092.41,2010,7,797208.8666666666
2010-08-01,5,Construction,794622.01,2010,8,792672.7200000001
2010-09-01,5,Construction,848600.24,2010,9,813104.8866666667
2010-10-01,5,Construction,819619.99,2010,10,820947.4133333334
2010-11-01,5,Construction,831014.43,2010,11,833078.2200000001
2010-12-01,5,Construction,939538.43,2010,12,863390.9500000001
2011-01-01,5,Construction,882927.31,2011,1,884493.39
2011-02-01,5,Construction,880260.38,2011,2,900908.7066666667
2011-03-01,5,Construction,885092.14,2011,3,882759.9433333334
2011-04-01,5,Construction,888284.66,2011,4,884545.7266666667
2011-05-01,5,Construction,883496.7,2011,5,885624.5
2011-06-01,5,Construction,874485.94,2011,6,882089.1
2011-07-01,5,Construction,895675.22,2011,7,884552.62
2011-08-01,5,Construction,897706.91,2011,8,889289.3566666668
2011-09-01,5,Construction,950996.2,2011,9,914792.7766666667
2011-10-01,5,Construction,891192.93,2011,10,913298.68
2011-11-01,5,Construction,896918.11,2011,11,913035.7466666667
2011-12-01,5,Construction,957632.01,2011,12,915247.6833333332
2012-01-01,5,Construction,858902.37,2012,1,904484.1633333332
2012-02-01,5,Construction,866078.56,2012,2,894204.3133333334
2012-03-01,5,Construction,879469.79,2012,3,868150.2400000001
2012-04-01,5,Construction,896716.16,2012,4,880754.8366666666
2012-05-01,5,Construction,896402.17,2012,5,890862.7066666667
2012-06-01,5,Construction,885751.88,2012,6,892956.7366666667
2012-07-01,5,Construction,997962.39,2012,7,926705.48
2012-08-01,5,Construction,988993.5,2012,8,957569.2566666667
2012-09-01,5,Construction,1037752.84,2012,9,1008236.2433333333
2012-10-01,5,Construction,988187.29,2012,10,1004977.8766666666
2012-11-01,5,Construction,948757.91,2012,11,991566.0133333333
2012-12-01,5,Construction,1011263.45,2012,12,982736.2166666667
2013-01-01,5,Construction,1013854.56,2013,1,991291.9733333333
2013-02-01,5,Construction,1009597.5,2013,2,1011571.8366666666
2013-03-01,5,Construction,1029939.19,2013,3,1017797.0833333334
2013-04-01,5,Construction,1055055.86,2013,4,1031530.8500000001
2013-05-01,5,Construction,1043709.17,2013,5,1042901.4066666667
2013-06-01,5,Construction,1029885.09,2013,6,1042883.3733333334
2013-07-01,5,Construction,1068518.94,2013,7,1047371.0666666668
2013-08-01,5,Construction,1081423.08,2013,8,1059942.37
2013-09-01,5,Construction,1062074.18,2013,9,1070672.0666666667
2013-10-01,5,Construction,1009926.48,2013,10,1051141.2466666666
2013-11-01,5,Construction,1026686.06,2013,11,1032895.5733333332
2013-12-01,5,Construction,1059393.05,2013,12,1032001.8633333333
2014-01-01,5,Construction,1022632.14,2014,1,1036237.0833333334
2014-02-01,5,Construction,1004523.23,2014,2,1028849.4733333333
2014-03-01,5,Construction,1007816.18,2014,3,1011657.1833333332
2014-04-01,5,Construction,1016073.24,2014,4,1009470.8833333333
2014-05-01,5,Construction,1007312.9,2014,5,1010400.7733333333
2014-06-01,5,Construction,987671.22,2014,6,1003685.7866666666
2014-07-01,5,Construction,989434.93,2014,7,994806.35
2014-08-01,5,Construction,986476.13,2014,8,987860.7600000001
2014-09-01,5,Construction,1030472.84,2014,9,1002127.9666666667
2014-10-01,5,Construction,970205.16,2014,10,995718.0433333333
2014-11-01,5,Construction,992991.52,2014,11,997889.84
2014-12-01,5,Construction,1024593.52,2014,12,995930.0666666668
2015-01-01,5,Construction,988425.64,2015,1,1002003.5599999999
2015-02-01,5,Construction,980210.62,2015,2,997743.2599999999
2015-03-01,5,Construction,983533.72,2015,3,984056.66
2015-04-01,5,Construction,987741.94,2015,4,983828.7599999999
2015-05-01,5,Construction,981094.6,2015,5,984123.4199999999
2015-06-01,5,Construction,963162.05,2015,6,977332.8633333333
2015-07-01,5,Construction,1008199.54,2015,7,984152.0633333335
2015-08-01,5,Construction,984542.82,2015,8,985301.4700000001
2015-09-01,5,Construction,1022988.54,2015,9,1005243.6333333333
2015-10-01,5,Construction,984111.97,2015,10,997214.4433333334
2015-11-01,5,Construction,989095.81,2015,11,998732.1066666668
2015-12-01,5,Construction,1028834.96,2015,12,1000680.9133333334
2016-01-01,5,Construction,968395.68,2016,1,995442.15
2016-02-01,5,Construction,970031.91,2016,2,989087.5166666666
2016-03-01,5,Construction,970088.43,2016,3,969505.34
2016-04-01,5,Construction,961572.3,2016,4,967230.88
2016-05-01,5,Construction,957408.4,2016,5,963023.0433333333
2016-06-01,5,Construction,943184.73,2016,6,954055.1433333334
2016-07-01,5,Construction,983800.08,2016,7,961464.4033333333
2016-08-01,5,Construction,979604.75,2016,8,968863.1866666666
2016-09-01,5,Construction,1006256.04,2016,9,989886.9566666667
2016-10-01,5,Construction,982825.02,2016,10,989561.9366666666
2016-11-01,5,Construction,1003678.49,2016,11,997586.5166666666
2016-12-01,5,Construction,1037566.31,2016,12,1008023.2733333334
2017-01-01,5,Construction,983113.33,2017,1,1008119.3766666666
2017-02-01,5,Construction,978276.96,2017,2,999652.2000000001
2017-03-01,5,Construction,986966.56,2017,3,982785.6166666667
2017-04-01,5,Construction,997989.19,2017,4,987744.2366666667
2017-05-01,5,Construction,994953.1,2017,5,993302.9499999998
2017-06-01,5,Construction,979271.26,2017,6,990737.85
2017-07-01,5,Construction,989206.99,2017,7,987810.4499999998
2017-08-01,5,Construction,988675.94,2017,8,985718.0633333334
2017-09-01,5,Construction,1015957.26,2017,9,997946.73
2017-10-01,5,Construction,990030.29,2017,10,998221.1633333334
2017-11-01,5,Construction,1002855.01,2017,11,1002947.52
2017-12-01,5,Construction,1021702.16,2017,12,1004862.4866666667
2018-01-01,5,Construction,989749.35,2018,1,1004768.84
2018-02-01,5,Construction,986027.4,2018,2,999159.6366666667
2018-03-01,5,Construction,994234.94,2018,3,990003.8966666666
2018-04-01,5,Construction,992297.09,2018,4,990853.1433333332
2018-05-01,5,Construction,999245.97,2018,5,995259.3333333334
2018-06-01,5,Construction,979155.63,2018,6,990232.8966666666
2018-07-01,5,Construction,995116.49,2018,7,991172.6966666667
2018-08-01,5,Construction,1022212.46,2018,8,998828.1933333334
2018-09-01,5,Construction,1063743.3,2018,9,1027024.0833333334
2018-10-01,5,Construction,1030692.15,2018,10,1038882.6366666666
2018-11-01,5,Construction,1051174.16,2018,11,1048536.5366666666
2018-12-01,5,Construction,1161288.49,2018,12,1081051.5999999999
2019-01-01,5,Construction,1106984.06,2019,1,1106482.2366666666
2019-02-01,5,Construction,1093997.06,2019,2,1120756.5366666669
2019-03-01,5,Construction,1086592.57,2019,3,1095857.8966666667
2019-04-01,5,Construction,1094466.49,2019,4,1091685.3733333333
2019-05-01,5,Construction,1089370.17,2019,5,1090143.076666667
2019-06-01,5,Construction,1016180.33,2019,6,1066672.3299999998
2019-07-01,5,Construction,1083861.03,2019,7,1063137.1766666668
2019-08-01,5,Construction,1078282.28,2019,8,1059441.2133333336
2019-09-01,5,Construction,1129582.83,2019,9,1097242.0466666669
2019-10-01,5,Construction,1072710.03,2019,10,1093525.0466666666
2019-11-01,5,Construction,1095948.67,2019,11,1099413.8433333335
2019-12-01,5,Construction,1148180.32,2019,12,1105613.0066666668
2020-01-01,5,Construction,1129293.87,2020,1,1124474.2866666669
2020-02-01,5,Construction,1114836.25,2020,2,1130770.1466666667
2020-03-01,5,Construction,1130035.34,2020,3,1124721.82
2020-04-01,5,Construction,1123841.55,2020,4,1122904.38
2020-05-01,5,Construction,1119356.67,2020,5,1124411.1866666665
2020-06-01,5,Construction,1122586.93,2020,6,1121928.3833333333
2020-07-01,5,Construction,1135362.13,2020,7,1125768.5766666664
2020-08-01,5,Construction,1133720.08,2020,8,1130556.38
2020-09-01,5,Construction,1161702.24,2020,9,1143594.8166666667
2020-10-01,5,Construction,1098091.99,2020,10,1131171.4366666668
2020-11-01,5,Construction,1107195.31,2020,11,1122329.8466666667
2020-12-01,5,Construction,1159409.52,2020,12,1121565.6066666667
2021-01-01,5,Construction,1100386.55,2021,1,1122330.46
2021-02-01,5,Construction,1096764.25,2021,2,1118853.4400000002
2021-03-01,5,Construction,1104646.68,2021,3,1100599.16
2021-04-01,5,Construction,1107071.21,2021,4,1102827.38
2021-05-01,5,Construction,1115616.32,2021,5,1109111.4033333333
2021-06-01,5,Construction,1112444.53,2021,6,1111710.6866666668
2021-07-01,5,Construction,1126132.86,2021,7,1118064.57
2021-08-01,5,Construction,1115071.35,2021,8,1117882.9133333333
2021-09-01,5,Construction,1156917.04,2021,9,1132707.0833333333
2021-10-01,5,Construction,1108308.96,2021,10,1126765.7833333332
2021-11-01,5,Construction,1128545.14,2021,11,1131257.0466666666
2021-12-01,5,Construction,1181730.47,2021,12,1139528.1899999997
2022-01-01,5,Construction,1121253.57,2022,1,1143843.0599999998
2022-02-01,5,Construction,1112664.52,2022,2,1138549.52
2022-03-01,5,Construction,1124056.95,2022,3,1119325.0133333334
2022-04-01,5,Construction,1118675.55,2022,4,1118465.6733333333
2022-05-01,5,Construction,1141954.67,2022,5,1128229.0566666666
2022-06-01,5,Construction,1124897.5,2022,6,1128509.24
2022-07-01,5,Construction,1126766.52,2022,7,1131206.23
2022-08-01,5,Construction,1124610.45,2022,8,1125424.8233333332
2022-09-01,5,Construction,1158076.59,2022,9,1136484.52
2022-10-01,5,Construction,1116397.17,2022,10,1133028.07
2022-11-01,5,Construction,1125615.44,2022,11,1133363.0666666667
2022-12-01,5,Construction,1121973.61,2022,12,1121328.74
2023-01-01,5,Construction,1079176.71,2023,1,1108921.92
2023-02-01,5,Construction,1071761.79,2023,2,1090970.7033333334
2023-03-01,5,Construction,1068611.21,2023,3,1073183.2366666666
2023-04-01,5,Construction,1089259.49,2023,4,1076544.1633333333
2023-05-01,5,Construction,1140650.34,2023,5,1099507.0133333334
2023-06-01,5,Construction,1135952.35,2023,6,1121954.0600000003
2023-07-01,5,Construction,1132996.39,2023,7,1136533.0266666666
2023-08-01,5,Construction,1139043.09,2023,8,1135997.2766666666
2023-09-01,5,Construction,1154267.55,2023,9,1142102.3433333333
2023-10-01,5,Construction,1124494.96,2023,10,1139268.5333333334
2023-11-01,5,Construction,1116648.34,2023,11,1131803.6166666665
2023-12-01,5,Construction,1185669.56,2023,12,1142270.9533333334
2024-01-01,5,Construction,1139151.83,2024,1,1147156.576666667
2024-02-01,5,Construction,1118403.09,2024,2,1147741.4933333334
2024-03-01,5,Construction,1119031.58,2024,3,1125528.8333333333
2024-04-01,5,Construction,1136318.27,2024,4,1124584.3133333332
2024-05-01,5,Construction,1143582.43,2024,5,1132977.4266666668
2024-06-01,5,Construction,1123161.79,2024,6,1134354.1633333333
2024-07-01,5,Construction,1171270.88,2024,7,1146005.0333333332
2024-08-01,5,Construction,1163284.0,2024,8,1152572.2233333334
2024-09-01,5,Construction,1203966.84,2024,9,1179507.24
2024-10-01,5,Construction,1160753.17,2024,10,1176001.3366666667
2024-11-01,5,Construction,1178144.9,2024,11,1180954.97
2024-12-01,5,Construction,1281372.9,2024,12,1206756.99
2025-01-01,5,Construction,1242441.06,2025,1,1233986.2866666666
2025-02-01,5,Construction,1232945.97,2025,2,1252253.3099999998
2025-03-01,5,Construction,1232360.29,2025,3,1235915.7733333334
2008-01-01,6,"Wholesale and retail trade, accommodation and food services",693501.14,2008,1,
2008-02-01,6,"Wholesale and retail trade, accommodation and food services",744092.58,2008,2,
2008-03-01,6,"Wholesale and retail trade, accommodation and food services",731044.29,2008,3,722879.3366666666
2008-04-01,6,"Wholesale and retail trade, accommodation and food services",735206.99,2008,4,736781.2866666666
2008-05-01,6,"Wholesale and retail trade, accommodation and food services",723488.18,2008,5,729913.1533333333
2008-06-01,6,"Wholesale and retail trade, accommodation and food services",713751.36,2008,6,724148.8433333334
2008-07-01,6,"Wholesale and retail trade, accommodation and food services",702406.72,2008,7,713215.4199999999
2008-08-01,6,"Wholesale and retail trade, accommodation and food services",645484.12,2008,8,687214.0666666665
2008-09-01,6,"Wholesale and retail trade, accommodation and food services",671017.12,2008,9,672969.32
2008-10-01,6,"Wholesale and retail trade, accommodation and food services",663542.3,2008,10,660014.5133333333
2008-11-01,6,"Wholesale and retail trade, accommodation and food services",640729.13,2008,11,658429.5166666666
2008-12-01,6,"Wholesale and retail trade, accommodation and food services",704710.46,2008,12,669660.63
2009-01-01,6,"Wholesale and retail trade, accommodation and food services",667456.95,2009,1,670965.5133333333
2009-02-01,6,"Wholesale and retail trade, accommodation and food services",660430.53,2009,2,677532.6466666666
2009-03-01,6,"Wholesale and retail trade, accommodation and food services",655373.55,2009,3,661087.0100000001
2009-04-01,6,"Wholesale and retail trade, accommodation and food services",662837.6,2009,4,659547.2266666667
2009-05-01,6,"Wholesale and retail trade, accommodation and food services",654854.48,2009,5,657688.5433333333
2009-06-01,6,"Wholesale and retail trade, accommodation and food services",653139.23,2009,6,656943.77
2009-07-01,6,"Wholesale and retail trade, accommodation and food services",671593.93,2009,7,659862.5466666667
2009-08-01,6,"Wholesale and retail trade, accommodation and food services",677065.48,2009,8,667266.2133333334
2009-09-01,6,"Wholesale and retail trade, accommodation and food services",697608.71,2009,9,682089.3733333334
2009-10-01,6,"Wholesale and retail trade, accommodation and food services",672907.77,2009,10,682527.32
2009-11-01,6,"Wholesale and retail trade, accommodation and food services",681141.89,2009,11,683886.1233333333
2009-12-01,6,"Wholesale and retail trade, accommodation and food services",745005.73,2009,12,699685.13
