Wage_Date;State_From;From_Label;To_Not_Present;To_Agriculture, forestry and fishing;To_Mining;To_Manufacturing;To_Electricity, gas, water and waste management;To_Construction;To_Wholesale and retail trade;;;;;;
01-01-21;5;Construction;0.0825;0.0024;0.0008;0.0036;0.0006;0.8958;0.0027;0.0021;0.0002;0.0003;0.0077;0.001;0.0001
01-01-21;6;Wholesale and retail trade;;;;;;;;;;;;;
01-01-21;7;Transport, communications and information services;0.0361;0.0015;0.0002;0.0013;0.0002;0.0023;0.003;0.9486;0.0005;0.0003;0.0049;0.0012;0.0
01-01-21;8;Financial intermediation;0.0181;0.0003;0.0001;0.0004;0.0001;0.0006;0.0015;0.001;0.9748;0.0003;0.0018;0.001;0.0001
01-01-21;9;Real estate and housing services;0.0343;0.002;0.0002;0.0012;0.0005;0.0065;0.003;0.0011;0.0005;0.9397;0.0105;0.0008;0.0
01-01-21;10;Business services;0.0609;0.0032;0.0003;0.0033;0.0004;0.0049;0.0061;0.0033;0.0012;0.0002;0.9108;0.0052;0.0001
01-01-21;11;Personal services;0.0304;0.0009;0.0;0.001;0.0001;0.001;0.002;0.0008;0.0003;0.0001;0.0041;0.9592;0.0002
01-01-21;12;Public administration;0.0487;0.0016;0.0001;0.0002;0.0002;0.0011;0.0014;0.0003;0.0002;0.0;0.0018;0.0344;0.91
01-02-21;0;Not_Present;0.0;0.1547;0.0063;0.0792;0.0066;0.1875;0.1787;0.067;0.0118;0.0045;0.2112;0.0852;0.0073
01-02-21;1;Agriculture, forestry and fishing;0.1399;0.8342;0.0002;0.0052;0.0002;0.0051;0.0056;0.0016;0.0001;0.0001;0.0062;0.0014;0.0002
01-02-21;2;Mining;0.0152;0.0004;0.9781;0.0008;0.0002;0.002;0.0004;0.0006;0.0;0.0;0.0022;0.0001;0.0
01-02-21;3;Manufacturing;0.0339;0.0018;0.0005;0.9515;0.0002;0.0033;0.003;0.0011;0.0001;0.0;0.0038;0.0007;0.0
01-02-21;4;Electricity, gas, water and waste management;0.0232;0.0009;0.0008;0.0012;0.9631;0.0036;0.0023;0.0012;0.0001;0.0;0.0027;0.001;0.0001
01-02-21;5;Construction;0.071;0.0019;0.0005;0.0029;0.0005;0.911;0.0023;0.0019;0.0003;0.0004;0.0063;0.001;0.0001
01-02-21;6;Wholesale and retail trade;;;;;;;;;;;;;
01-02-21;7;Transport, communications and information services;0.0345;0.0015;0.0002;0.0014;0.0002;0.0021;0.0031;0.9506;0.0007;0.0002;0.0042;0.0012;0.0
01-02-21;8;Financial intermediation;0.0211;0.0004;0.0001;0.0005;0.0001;0.0004;0.0019;0.0012;0.9714;0.0001;0.0019;0.0009;0.0
01-02-21;9;Real estate and housing services;0.0348;0.001;0.0;0.0012;0.0;0.0049;0.0022;0.0009;0.0006;0.9474;0.004;0.0028;0.0
01-02-21;10;Business services;0.0524;0.0032;0.0004;0.0031;0.0003;0.0048;0.006;0.0035;0.0007;0.0001;0.9216;0.0038;0.0001
01-02-21;11;Personal services;0.0262;0.0005;0.0001;0.0007;0.0001;0.0008;0.0019;0.0008;0.0002;0.0001;0.0035;0.965;0.0001
01-02-21;12;Public administration;0.02;0.0004;0.0001;0.0003;0.0;0.0008;0.0006;0.0001;0.0001;0.0001;0.0003;0.001;0.9762
01-03-21;0;Not_Present;0.0;0.1078;0.0057;0.076;0.0053;0.1849;0.1889;0.0717;0.0136;0.0045;0.1937;0.1386;0.0092
01-03-21;1;Agriculture, forestry and fishing;0.1499;0.8242;0.0001;0.0041;0.0002;0.0051;0.006;0.0018;0.0002;0.0001;0.0061;0.002;0.0002
01-03-21;2;Mining;0.0135;0.0003;0.9783;0.0008;0.0002;0.0027;0.0006;0.0006;0.0003;0.0;0.0026;0.0001;0.0
01-03-21;3;Manufacturing;0.0369;0.0018;0.0002;0.9457;0.0002;0.0045;0.0036;0.001;0.0002;0.0001;0.0046;0.0011;0.0001
01-03-21;4;Electricity, gas, water and waste management;0.0239;0.0008;0.0004;0.0012;0.9583;0.0043;0.0008;0.0015;0.0002;0.0;0.0072;0.0015;0.0001
01-03-21;5;Construction;0.0689;0.0016;0.0005;0.0031;0.0004;0.9125;0.0025;0.0017;0.0002;0.0005;0.0068;0.0013;0.0001
01-03-21;6;Wholesale and retail trade;;;;;;;;;;;;;
01-03-21;7;Transport, communications and information services;0.0315;0.0011;0.0001;0.0012;0.0002;0.0024;0.0025;0.9552;0.0004;0.0001;0.0041;0.0012;0.0
01-03-21;8;Financial intermediation;0.0181;0.0002;0.0001;0.0004;0.0001;0.0008;0.0021;0.0013;0.9742;0.0002;0.0018;0.0008;0.0
01-03-21;9;Real estate and housing services;0.0315;0.0005;0.0002;0.0009;0.0;0.0059;0.0035;0.0015;0.0006;0.9497;0.0035;0.0024;0.0
01-03-21;10;Business services;0.0571;0.0023;0.0004;0.0032;0.0003;0.0054;0.0062;0.0033;0.0008;0.0002;0.9163;0.0042;0.0002
01-03-21;11;Personal services;0.0399;0.0005;0.0001;0.001;0.0001;0.0012;0.0022;0.0009;0.0002;0.0001;0.0041;0.9495;0.0004
01-03-21;12;Public administration;0.0342;0.0004;0.0001;0.0003;0.0001;0.0007;0.0009;0.0007;0.0;0.0;0.0018;0.0035;0.9573
01-04-21;0;Not_Present;0.0;0.114;0.006;0.08;0.0066;0.1929;0.1747;0.0746;0.0155;0.0055;0.216;0.1076;0.0066
01-04-21;1;Agriculture, forestry and fishing;0.1387;0.8424;0.0001;0.0026;0.0001;0.0038;0.005;0.0013;0.0002;0.0001;0.0048;0.0009;0.0001
01-04-21;2;Mining;0.0166;0.0002;0.9758;0.0006;0.0002;0.0019;0.0006;0.001;0.0;0.0;0.003;0.0001;0.0
01-04-21;3;Manufacturing;0.0414;0.0015;0.0001;0.9438;0.0002;0.0038;0.003;0.0009;0.0001;0.0001;0.004;0.001;0.0
01-04-21;4;Electricity, gas, water and waste management;0.0299;0.0009;0.0006;0.0014;0.9562;0.0046;0.0017;0.0004;0.0002;0.0001;0.0037;0.0004;0.0001
01-04-21;5;Construction;0.0737;0.0015;0.0004;0.003;0.0006;0.9091;0.002;0.0017;0.0001;0.0004;0.0063;0.0011;0.0001
01-04-21;6;Wholesale and retail trade;;;;;;;;;;;;;
01-04-21;7;Transport, communications and information services;0.0332;0.0009;0.0001;0.0009;0.0002;0.0023;0.0022;0.9535;0.0006;0.0002;0.0045;0.0015;0.0
01-04-21;8;Financial intermediation;0.0206;0.0004;0.0001;0.0006;0.0;0.0007;0.002;0.0014;0.9703;0.0002;0.0026;0.0011;0.0001
01-04-21;9;Real estate and housing services;0.0347;0.0007;0.0001;0.0009;0.0;0.0066;0.0022;0.0007;0.001;0.9464;0.004;0.0022;0.0001
01-04-21;10;Business services;0.0625;0.0021;0.0005;0.0033;0.0003;0.0046;0.0053;0.003;0.0011;0.0002;0.9135;0.0035;0.0001
01-04-21;11;Personal services;0.0278;0.0003;0.0001;0.001;0.0001;0.0008;0.0016;0.0006;0.0003;0.0001;0.0037;0.9634;0.0001
01-04-21;12;Public administration;0.034;0.0003;0.0;0.0004;0.0001;0.0018;0.0009;0.0001;0.0001;0.0;0.0004;0.0019;0.9599
01-05-21;0;Not_Present;0.0;0.0983;0.0061;0.0689;0.0061;0.1877;0.2085;0.0724;0.0155;0.0049;0.2248;0.1021;0.0048
01-05-21;1;Agriculture, forestry and fishing;0.1709;0.81;0.0001;0.0029;0.0001;0.0045;0.0037;0.0018;0.0001;0.0001;0.0047;0.0009;0.0001
01-05-21;2;Mining;0.0162;0.0001;0.9768;0.0016;0.0001;0.0022;0.0005;0.0004;0.0001;0.0;0.0017;0.0003;0.0
01-05-21;3;Manufacturing;0.0398;0.0012;0.0002;0.946;0.0003;0.0036;0.0029;0.0009;0.0002;0.0;0.004;0.0009;0.0
01-05-21;4;Electricity, gas, water and waste management;0.0252;0.0005;0.0002;0.001;0.9635;0.0031;0.0016;0.0019;0.0001;0.0001;0.0027;0.0002;0.0
01-05-21;5;Construction;0.0733;0.0009;0.0005;0.0024;0.0003;0.9108;0.0022;0.0015;0.0002;0.0005;0.0066;0.0008;0.0
01-05-21;6;Wholesale and retail trade;;;;;;;;;;;;;
01-05-21;7;Transport, communications and information services;0.0321;0.0008;0.0002;0.0009;0.0002;0.0019;0.0025;0.9558;0.0006;0.0001;0.0038;0.001;0.0
01-05-21;8;Financial intermediation;0.018;0.0001;0.0001;0.0006;0.0001;0.0007;0.0019;0.0007;0.9739;0.0002;0.0025;0.0011;0.0
01-05-21;9;Real estate and housing services;0.0291;0.0004;0.0004;0.0012;0.0;0.0069;0.0027;0.0006;0.0013;0.9513;0.0033;0.0027;0.0
01-05-21;10;Business services;0.0572;0.0015;0.0005;0.0026;0.0004;0.0048;0.0056;0.0033;0.001;0.0002;0.9189;0.0039;0.0001
01-05-21;11;Personal services;0.0243;0.0002;0.0001;0.0007;0.0001;0.0007;0.0017;0.0007;0.0002;0.0001;0.0036;0.9675;0.0001
01-05-21;12;Public administration;0.0254;0.0001;0.0;0.0;0.0;0.001;0.0006;0.0001;0.0001;0.0;0.0003;0.0007;0.9717
01-06-21;0;Not_Present;0.0;0.1259;0.0047;0.0719;0.0062;0.186;0.1964;0.0733;0.0126;0.0052;0.2129;0.0997;0.0051
01-06-21;1;Agriculture, forestry and fishing;0.1243;0.8594;0.0001;0.0024;0.0002;0.0035;0.0032;0.0016;0.0003;0.0002;0.0042;0.0006;0.0001
01-06-21;2;Mining;0.0185;0.0;0.9746;0.0007;0.0003;0.0023;0.0003;0.0005;0.0001;0.0;0.0026;0.0001;0.0
01-06-21;3;Manufacturing;0.0365;0.0014;0.0002;0.9488;0.0002;0.0039;0.0029;0.0011;0.0001;0.0;0.004;0.0008;0.0
01-06-21;4;Electricity, gas, water and waste management;0.0258;0.0002;0.0001;0.0007;0.9632;0.0022;0.0016;0.0009;0.0003;0.0001;0.0043;0.0007;0.0
01-06-21;5;Construction;0.0724;0.001;0.0003;0.0026;0.0003;0.911;0.0023;0.0019;0.0003;0.0004;0.0065;0.0009;0.0001
01-06-21;6;Wholesale and retail trade;;;;;;;;;;;;;
01-06-21;7;Transport, communications and information services;0.0298;0.0006;0.0001;0.001;0.0001;0.0021;0.0026;0.9574;0.0004;0.0001;0.0049;0.0008;0.0
01-06-21;8;Financial intermediation;0.0202;0.0003;0.0001;0.0003;0.0;0.0008;0.0022;0.0013;0.9715;0.0003;0.0023;0.0007;0.0
01-06-21;9;Real estate and housing services;0.0298;0.0006;0.0;0.0005;0.0002;0.0062;0.0027;0.0009;0.0012;0.9513;0.0048;0.002;0.0
01-06-21;10;Business services;0.05;0.0012;0.0005;0.003;0.0003;0.0048;0.0063;0.0032;0.0011;0.0002;0.9255;0.0039;0.0001
01-06-21;11;Personal services;0.0213;0.0003;0.0;0.0008;0.0001;0.0009;0.0019;0.0008;0.0002;0.0001;0.0038;0.9697;0.0001
01-06-21;12;Public administration;0.0119;0.0002;0.0;0.0001;0.0;0.0005;0.0008;0.0001;0.0;0.0;0.0006;0.0011;0.9847
01-07-21;0;Not_Present;0.0;0.1066;0.0044;0.0697;0.0061;0.1774;0.2287;0.0681;0.0175;0.0061;0.2178;0.0932;0.0044
01-07-21;1;Agriculture, forestry and fishing;0.0706;0.9152;0.0;0.0018;0.0001;0.0031;0.0037;0.0011;0.0001;0.0001;0.0034;0.0007;0.0001
01-07-21;2;Mining;0.0149;0.0001;0.9784;0.001;0.0001;0.0023;0.0005;0.0005;0.0001;0.0;0.0018;0.0002;0.0001
01-07-21;3;Manufacturing;0.0332;0.0014;0.0002;0.9517;0.0001;0.0034;0.0037;0.0011;0.0001;0.0001;0.0039;0.0011;0.0
01-07-21;4;Electricity, gas, water and waste management;0.0219;0.0003;0.0004;0.0006;0.9637;0.0049;0.003;0.0008;0.0002;0.0;0.0035;0.0007;0.0
01-07-21;5;Construction;0.0647;0.0011;0.0005;0.0028;0.0003;0.9181;0.0026;0.0015;0.0002;0.0004;0.0068;0.001;0.0001
01-07-21;6;Wholesale and retail trade;;;;;;;;;;;;;
01-07-21;7;Transport, communications and information services;0.0302;0.0007;0.0001;0.0009;0.0002;0.0023;0.0031;0.9558;0.0007;0.0001;0.0048;0.0011;0.0001
01-07-21;8;Financial intermediation;0.0181;0.0002;0.0;0.0006;0.0001;0.0007;0.0018;0.0011;0.9735;0.0002;0.0026;0.001;0.0001
01-07-21;9;Real estate and housing services;0.0278;0.0009;0.0002;0.0009;0.0003;0.0071;0.0041;0.0012;0.0006;0.9515;0.0036;0.0018;0.0002
01-07-21;10;Business services;0.0465;0.0011;0.0004;0.0036;0.0003;0.0045;0.0073;0.0035;0.001;0.0002;0.9271;0.0043;0.0001
01-07-21;11;Personal services;0.021;0.0002;0.0;0.0008;0.0001;0.0007;0.0021;0.0007;0.0003;0.0001;0.0037;0.97;0.0001
01-07-21;12;Public administration;0.0147;0.0001;0.0;0.0001;0.0001;0.0004;0.0006;0.0003;0.0001;0.0;0.001;0.0031;0.9795
01-08-21;0;Not_Present;0.0;0.0914;0.0044;0.0771;0.0061;0.1664;0.2527;0.0753;0.0132;0.0056;0.1998;0.1029;0.0053
01-08-21;1;Agriculture, forestry and fishing;0.0859;0.8986;0.0001;0.0021;0.0001;0.0031;0.0036;0.0015;0.0001;0.0;0.0039;0.0008;0.0001
01-08-21;2;Mining;0.0149;0.0001;0.9783;0.0004;0.0001;0.002;0.0008;0.0006;0.0001;0.0001;0.0021;0.0004;0.0
01-08-21;3;Manufacturing;0.0344;0.0013;0.0002;0.9484;0.0002;0.0039;0.0041;0.0013;0.0002;0.0001;0.0048;0.0012;0.0
01-08-21;4;Electricity, gas, water and waste management;0.027;0.0002;0.0007;0.0018;0.9521;0.0049;0.0022;0.0016;0.0002;0.0;0.0085;0.0008;0.0001
01-08-21;5;Construction;0.0717;0.0011;0.0004;0.003;0.0005;0.9078;0.0033;0.0019;0.0003;0.0004;0.0081;0.0012;0.0001
01-08-21;6;Wholesale and retail trade;;;;;;;;;;;;;
01-08-21;7;Transport, communications and information services;0.0304;0.0008;0.0003;0.0013;0.0003;0.0025;0.0037;0.9535;0.0009;0.0001;0.0048;0.0013;0.0001
01-08-21;8;Financial intermediation;0.0191;0.0003;0.0001;0.0006;0.0002;0.001;0.0033;0.0017;0.9693;0.0003;0.0032;0.0008;0.0
01-08-21;9;Real estate and housing services;0.0373;0.0009;0.0;0.0019;0.0;0.0058;0.0042;0.0012;0.001;0.9403;0.0048;0.0027;0.0
01-08-21;10;Business services;0.0536;0.0015;0.0003;0.0042;0.0004;0.0053;0.0086;0.0041;0.0009;0.0003;0.9157;0.0051;0.0001
01-08-21;11;Personal services;0.0247;0.0003;0.0001;0.001;0.0;0.001;0.0026;0.0011;0.0003;0.0002;0.0042;0.9644;0.0002
01-08-21;12;Public administration;0.0176;0.0001;0.0001;0.0;0.0001;0.0006;0.0009;0.0006;0.0;0.0;0.0011;0.0018;0.9771
01-09-21;0;Not_Present;0.0;0.1011;0.0056;0.0718;0.0065;0.1667;0.2404;0.0722;0.0123;0.0056;0.2113;0.1002;0.0063
01-09-21;1;Agriculture, forestry and fishing;0.0922;0.8932;0.0001;0.0018;0.0001;0.0029;0.0032;0.0012;0.0001;0.0001;0.004;0.001;0.0001
01-09-21;2;Mining;0.0128;0.0001;0.9794;0.0006;0.0002;0.0026;0.0004;0.0004;0.0;0.0;0.0034;0.0001;0.0
01-09-21;3;Manufacturing;0.0358;0.001;0.0002;0.948;0.0001;0.0037;0.0039;0.0013;0.0002;0.0001;0.0046;0.0011;0.0
01-09-21;4;Electricity, gas, water and waste management;0.0255;0.0002;0.0006;0.0016;0.9551;0.0047;0.0019;0.0017;0.0002;0.0;0.006;0.0021;0.0003
01-09-21;5;Construction;0.0684;0.0011;0.0004;0.0028;0.0004;0.9127;0.0027;0.0019;0.0002;0.0004;0.0076;0.0012;0.0002
01-09-21;6;Wholesale and retail trade;;;;;;;;;;;;;
01-09-21;7;Transport, communications and information services;0.0317;0.0006;0.0002;0.0012;0.0002;0.0021;0.003;0.9541;0.0006;0.0001;0.0049;0.0014;0.0
01-09-21;8;Financial intermediation;0.0174;0.0002;0.0001;0.0004;0.0;0.0005;0.0027;0.0012;0.9733;0.0002;0.0029;0.0011;0.0
01-09-21;9;Real estate and housing services;0.031;0.0006;0.0;0.001;0.0;0.0056;0.0044;0.0009;0.0006;0.9479;0.005;0.003;0.0
01-09-21;10;Business services;0.0528;0.0012;0.0005;0.0039;0.0004;0.0049;0.0081;0.0041;0.0011;0.0002;0.918;0.0047;0.0001
01-09-21;11;Personal services;0.0249;0.0002;0.0001;0.001;0.0;0.0009;0.0028;0.0009;0.0002;0.0001;0.0046;0.9642;0.0002
01-09-21;12;Public administration;0.0172;0.0004;0.0001;0.0002;0.0001;0.0006;0.0007;0.0001;0.0001;0.0;0.0009;0.0023;0.9773
01-10-21;0;Not_Present;0.0;0.1489;0.0044;0.0672;0.0064;0.1663;0.222;0.0654;0.0119;0.0055;0.205;0.0904;0.0065
01-10-21;1;Agriculture, forestry and fishing;0.0763;0.9081;0.0002;0.002;0.0001;0.0032;0.0034;0.0011;0.0002;0.0;0.0046;0.0007;0.0001
01-10-21;2;Mining;0.0122;0.0005;0.9786;0.0009;0.0003;0.0028;0.0007;0.0009;0.0001;0.0;0.0029;0.0003;0.0
01-10-21;3;Manufacturing;0.0353;0.0012;0.0001;0.9479;0.0001;0.004;0.0037;0.0012;0.0002;0.0001;0.0049;0.0012;0.0
01-10-21;4;Electricity, gas, water and waste management;0.0218;0.0003;0.0008;0.0011;0.9632;0.0035;0.0019;0.0015;0.0002;0.0;0.0051;0.0007;0.0
01-10-21;5;Construction;0.0664;0.0015;0.0004;0.0032;0.0005;0.9135;0.0029;0.0018;0.0004;0.0002;0.008;0.0011;0.0001
01-10-21;6;Wholesale and retail trade;;;;;;;;;;;;;
01-10-21;7;Transport, communications and information services;0.0301;0.0007;0.0001;0.0013;0.0002;0.0024;0.004;0.9548;0.0007;0.0001;0.0045;0.0011;0.0001
01-10-21;8;Financial intermediation;0.0183;0.0001;0.0001;0.0003;0.0;0.0009;0.0031;0.0013;0.9722;0.0003;0.0022;0.001;0.0
01-10-21;9;Real estate and housing services;0.0324;0.0009;0.0;0.0009;0.0;0.0051;0.0044;0.0009;0.0006;0.947;0.0044;0.0034;0.0
01-10-21;10;Business services;0.051;0.0016;0.0004;0.0038;0.0005;0.0053;0.0086;0.0037;0.001;0.0002;0.9191;0.0047;0.0001
01-10-21;11;Personal services;0.0252;0.0005;0.0;0.0009;0.0001;0.0009;0.0028;0.0011;0.0002;0.0001;0.0043;0.9638;0.0002
01-10-21;12;Public administration;0.0152;0.0003;0.0;0.0003;0.0001;0.0012;0.0006;0.0008;0.0001;0.0;0.001;0.0012;0.9794
01-11-21;0;Not_Present;0.0;0.2231;0.0032;0.0611;0.0052;0.1441;0.2151;0.0621;0.0101;0.0041;0.1936;0.0725;0.0057
01-11-21;1;Agriculture, forestry and fishing;0.0538;0.9289;0.0;0.002;0.0001;0.0028;0.0043;0.0018;0.0001;0.0001;0.0053;0.0007;0.0001
01-11-21;2;Mining;0.0135;0.0005;0.9787;0.0007;0.0001;0.0017;0.0013;0.0009;0.0001;0.0;0.0023;0.0002;0.0
01-11-21;3;Manufacturing;0.0307;0.0024;0.0002;0.9501;0.0003;0.0038;0.0044;0.0016;0.0003;0.0001;0.0049;0.0013;0.0
01-11-21;4;Electricity, gas, water and waste management;0.0254;0.0007;0.0006;0.0015;0.957;0.0037;0.0021;0.0013;0.0007;0.0001;0.0052;0.0011;0.0006
01-11-21;5;Construction;0.0601;0.0027;0.0004;0.0032;0.0005;0.9189;0.003;0.0018;0.0003;0.0003;0.0077;0.0012;0.0001
01-11-21;6;Wholesale and retail trade;;;;;;;;;;;;;
01-11-21;7;Transport, communications and information services;0.03;0.0012;0.0002;0.0009;0.0003;0.0026;0.0033;0.9545;0.0006;0.0001;0.0052;0.0011;0.0
01-11-21;8;Financial intermediation;0.0193;0.0003;0.0001;0.0004;0.0007;0.0012;0.002;0.002;0.9693;0.0002;0.0031;0.0013;0.0001
01-11-21;9;Real estate and housing services;0.0284;0.0009;0.0;0.0016;0.0;0.0053;0.0045;0.0007;0.0015;0.9492;0.0056;0.0023;0.0
01-11-21;10;Business services;0.0499;0.0025;0.0003;0.0035;0.0003;0.0059;0.0087;0.0038;0.0009;0.0003;0.9187;0.0051;0.0001
01-11-21;11;Personal services;0.0253;0.0005;0.0;0.001;0.0;0.0009;0.0028;0.001;0.0003;0.0001;0.0047;0.9631;0.0002
01-11-21;12;Public administration;0.0135;0.0006;0.0;0.0003;0.0;0.0005;0.0008;0.0001;0.0002;0.0;0.0006;0.0014;0.982
01-12-21;0;Not_Present;0.0;0.2218;0.0041;0.0628;0.0048;0.1142;0.2359;0.0608;0.0109;0.0048;0.2004;0.0738;0.0058
01-12-21;1;Agriculture, forestry and fishing;0.0633;0.9179;0.0001;0.0024;0.0001;0.0024;0.0047;0.0018;0.0001;0.0001;0.0059;0.0012;0.0001
01-12-21;2;Mining;0.0144;0.0004;0.9765;0.0009;0.0001;0.0026;0.0009;0.0011;0.0;0.0;0.0028;0.0001;0.0
01-12-21;3;Manufacturing;0.0314;0.0023;0.0002;0.9513;0.0003;0.0035;0.0042;0.0011;0.0002;0.0001;0.0042;0.0011;0.0
01-12-21;4;Electricity, gas, water and waste management;0.0226;0.0011;0.0002;0.0012;0.9614;0.0041;0.0029;0.0011;0.0004;0.0002;0.0046;0.0002;0.0
01-12-21;5;Construction;0.0679;0.0031;0.0003;0.0029;0.0004;0.9112;0.0029;0.0018;0.0003;0.0003;0.0075;0.0013;0.0002
01-12-21;6;Wholesale and retail trade;;;;;;;;;;;;;
01-12-21;7;Transport, communications and information services;0.0315;0.0014;0.0002;0.0012;0.0003;0.0022;0.003;0.9531;0.0008;0.0;0.005;0.0013;0.0
01-12-21;8;Financial intermediation;0.0206;0.0002;0.0001;0.0003;0.0001;0.0008;0.0024;0.0014;0.9705;0.0002;0.0022;0.0011;0.0001
01-12-21;9;Real estate and housing services;0.0332;0.0012;0.0;0.0012;0.0001;0.0058;0.0032;0.0019;0.0012;0.9463;0.0041;0.0019;0.0
01-12-21;10;Business services;0.0499;0.003;0.0004;0.0032;0.0004;0.005;0.0083;0.0036;0.001;0.0002;0.92;0.0049;0.0001
01-12-21;11;Personal services;0.0276;0.0007;0.0;0.001;0.0;0.0009;0.0027;0.0008;0.0003;0.0001;0.0043;0.9612;0.0002
01-12-21;12;Public administration;0.0156;0.0008;0.0;0.0001;0.0004;0.0005;0.0009;0.0004;0.0001;0.0;0.001;0.0016;0.9787
01-01-22;0;Not_Present;0.0;0.1526;0.0044;0.0631;0.0067;0.1517;0.215;0.0649;0.0118;0.0053;0.2214;0.0946;0.0085
01-01-22;1;Agriculture, forestry and fishing;0.1437;0.8294;0.0002;0.0041;0.0002;0.0045;0.0059;0.0022;0.0002;0.0002;0.0075;0.0016;0.0003
01-01-22;2;Mining;0.0153;0.0002;0.9765;0.0006;0.0003;0.0022;0.0006;0.0012;0.0001;0.0001;0.0028;0.0001;0.0001
01-01-22;3;Manufacturing;0.0402;0.0018;0.0004;0.9408;0.0002;0.004;0.0044;0.0012;0.0004;0.0001;0.0051;0.0014;0.0001
01-01-22;4;Electricity, gas, water and waste management;0.0278;0.0007;0.0006;0.0009;0.9555;0.0039;0.0029;0.0013;0.0004;0.0001;0.0052;0.0008;0.0
01-01-22;5;Construction;0.0794;0.0022;0.0005;0.0034;0.0005;0.8993;0.0026;0.0019;0.0002;0.0008;0.008;0.0012;0.0001
01-01-22;6;Wholesale and retail trade;;;;;;;;;;;;;
01-01-22;7;Transport, communications and information services;0.0405;0.0014;0.0003;0.0014;0.0003;0.0024;0.0032;0.9429;0.0008;0.0001;0.0053;0.0014;0.0001
01-01-22;8;Financial intermediation;0.0219;0.0003;0.0;0.0002;0.0001;0.0009;0.0026;0.0013;0.9675;0.0002;0.0037;0.0012;0.0
01-01-22;9;Real estate and housing services;0.0355;0.0009;0.0003;0.0017;0.0001;0.0078;0.0043;0.0012;0.0017;0.9367;0.0061;0.0035;0.0001
01-01-22;10;Business services;0.0683;0.003;0.0005;0.0039;0.0005;0.0062;0.0077;0.0037;0.0013;0.0003;0.8992;0.0054;0.0001
01-01-22;11;Personal services;0.0443;0.0008;0.0;0.0011;0.0001;0.0011;0.0028;0.0011;0.0002;0.0001;0.0069;0.9414;0.0002
01-01-22;12;Public administration;0.0356;0.002;0.0;0.0003;0.0;0.0006;0.0017;0.0003;0.0001;0.0;0.0015;0.0022;0.9557
01-02-22;0;Not_Present;0.0;0.1444;0.0048;0.0772;0.0073;0.1633;0.2064;0.0623;0.0105;0.0049;0.2274;0.0865;0.0051
01-02-22;1;Agriculture, forestry and fishing;0.1378;0.836;0.0001;0.0049;0.0002;0.0038;0.0065;0.0019;0.0002;0.0002;0.0065;0.0015;0.0002
01-02-22;2;Mining;0.0159;0.0002;0.9759;0.0007;0.0002;0.0023;0.0005;0.0007;0.0005;0.0;0.003;0.0001;0.0
01-02-22;3;Manufacturing;0.0406;0.0018;0.0002;0.9421;0.0002;0.0036;0.0037;0.0011;0.0002;0.0001;0.005;0.0012;0.0
01-02-22;4;Electricity, gas, water and waste management;0.0251;0.0011;0.0006;0.0018;0.9576;0.0034;0.002;0.002;0.0005;0.0;0.0044;0.0017;0.0
01-02-22;5;Construction;0.0748;0.0017;0.0004;0.0031;0.0006;0.9059;0.0023;0.002;0.0003;0.0004;0.0073;0.0011;0.0
01-02-22;6;Wholesale and retail trade;;;;;;;;;;;;;
01-02-22;7;Transport, communications and information services;0.0398;0.0012;0.0002;0.0012;0.0002;0.0023;0.0029;0.945;0.0007;0.0;0.0053;0.0012;0.0
01-02-22;8;Financial intermediation;0.0225;0.0005;0.0001;0.0004;0.0001;0.0011;0.002;0.0013;0.9681;0.0002;0.0023;0.0013;0.0001
01-02-22;9;Real estate and housing services;0.0364;0.0001;0.0;0.0019;0.0003;0.0052;0.0031;0.0011;0.0007;0.9439;0.0053;0.002;0.0
01-02-22;10;Business services;0.0636;0.0023;0.0005;0.0036;0.0004;0.005;0.0074;0.0035;0.0009;0.0002;0.9085;0.0039;0.0001
01-02-22;11;Personal services;0.0331;0.0004;0.0;0.0009;0.0003;0.001;0.0029;0.0009;0.0002;0.0001;0.0049;0.9551;0.0001
01-02-22;12;Public administration;0.0234;0.0007;0.0;0.0002;0.0;0.0005;0.0009;0.0004;0.0002;0.0;0.0008;0.001;0.972
01-03-22;0;Not_Present;0.0;0.0882;0.0041;0.0705;0.0054;0.1498;0.2123;0.0698;0.0132;0.0052;0.1845;0.1812;0.0158
01-03-22;1;Agriculture, forestry and fishing;0.1403;0.8335;0.0001;0.004;0.0001;0.0043;0.0061;0.0021;0.0001;0.0002;0.0069;0.002;0.0004
01-03-22;2;Mining;0.0151;0.0007;0.9765;0.0007;0.0003;0.0022;0.0006;0.0007;0.0002;0.0;0.0026;0.0003;0.0001
01-03-22;3;Manufacturing;0.0415;0.0018;0.0002;0.9385;0.0002;0.0035;0.0048;0.0013;0.0002;0.0001;0.0061;0.0016;0.0001
01-03-22;4;Electricity, gas, water and waste management;0.0287;0.0007;0.0005;0.0015;0.9503;0.0064;0.0022;0.0014;0.0003;0.0001;0.0062;0.0017;0.0001
01-03-22;5;Construction;0.0717;0.0013;0.0003;0.0035;0.0005;0.908;0.0028;0.002;0.0003;0.0004;0.0073;0.0016;0.0002
01-03-22;6;Wholesale and retail trade;;;;;;;;;;;;;
01-03-22;7;Transport, communications and information services;0.0375;0.0012;0.0002;0.0017;0.0003;0.0024;0.0034;0.9451;0.0008;0.0001;0.0055;0.0017;0.0001
